Gene names (ordered locus ),dataset_effect_log2FC,p_value,n_obs,n_growth_rates,mean_formate,mean_phosphate,fdr
MMP1702,0.3747870037026439,0.6216530298147958,8,2,0.26763781711739004,-0.10714918658525427,0.7884379890333996
MMP1241,-0.3518352042045691,0.6261590275477973,7,2,-0.36582392287796245,-0.047111919836603594,0.7925420551517759
MMP1254,0.16816323545025322,0.6283097246283104,12,2,-0.32068021552808906,-0.48884345097834236,0.7936543890041815
MMP0626,0.6743685753469747,0.6323210735582101,7,2,-0.005481536684978343,-0.6326635773422764,0.7971077775764104
MMP0884,-0.2762372654249703,0.63625924852491,10,2,-0.4922453570438816,-0.25514682520238324,0.7989159190931315
MMP1354,0.7227283989505162,0.6363160445341127,6,2,0.8483638345384167,-0.15183476139678054,0.7989159190931315
MMP1525,-0.4621893541197845,0.6390076738992281,7,2,0.2141019489296323,0.6647819845352552,0.7998412866791709
MMP0601,0.42738616190349327,0.6396166699565806,7,2,1.138397342346967,-0.2146433576776067,0.7998412866791709
MMP1026,-0.17882337739885745,0.6412532908937025,12,2,-0.32923544147667905,-0.15041206407782162,0.8002841070353407
MMP0041,0.11785712213369465,0.6439082911719488,12,2,0.36860575732164835,0.2507486351879537,0.8019935602620679
MMP0978,-0.27092139087069106,0.646188051916827,11,2,0.09127863114941508,0.46028378021405636,0.802500149915277
MMP1205,-0.3924600584936196,0.6468871400759364,7,2,-0.09850554495242506,-0.482069787052005,0.802500149915277
MMP0060,0.20716969884022818,0.6482268553467865,12,2,-0.4902635468401714,-0.6974332456803997,0.802566582810307
MMP0629,-0.0813366958348557,0.6520039913914599,12,2,-0.0703765121196839,0.010960183715171906,0.8056445358975663
MMP0831,0.21235956495164154,0.657873495753567,9,2,-0.6009952866119826,-0.4790828024045834,0.8110056840733214
MMP0057,0.1966692022695443,0.6589421183095736,12,2,-0.5340427672091788,-0.7307119694787231,0.8110056840733214
MMP0919,0.7878212654295317,0.6681753417492569,5,2,0.45450915500201416,-0.15183476168390989,0.8207508134872762
MMP0348,-0.7850254498369788,0.6696747618929043,5,2,-1.1932721864200098,0.6984795546271486,0.8209765253854072
MMP1608,-0.6959229178562729,0.6748621673279942,6,2,-0.5971503947230601,0.32899405397445664,0.8257137106130753
MMP0572,0.12424314624836356,0.6844457196756671,12,2,-0.5646052567402381,-0.6888484029886018,0.8358006439875074
MMP0135,-0.143081525989785,0.6879080350790647,12,2,-0.2340790315199329,-0.09099750553014789,0.8383879177526101
MMP0578,-0.12156422444139865,0.6990531493366905,9,2,0.19933022035400005,0.40491822938356403,0.8475786465229266
MMP1488,0.1959991716391508,0.7003900442530644,8,2,-0.4514269403316682,0.4845437222033248,0.8475786465229266
MMP1486,-0.37904170952958854,0.7022615846873271,6,2,0.15376448881286203,0.6138521279899897,0.8475786465229266
MMP0607,0.8155897935171452,0.7026704953539968,5,2,0.5260886601928912,0.4331277401656821,0.8475786465229266
MMP0279,0.5286991745001722,0.7030556223165483,5,2,-0.11872693857075141,-0.14963043723385228,0.8475786465229266
MMP1546,-0.15588554186456074,0.7042873167764623,12,2,-0.6251527292580539,-0.469267187393493,0.8475786465229266
MMP0133,0.06847636557598066,0.704957239656088,12,2,-0.5317213931814776,-0.6001977587574583,0.8475786465229266
MMP1159,0.31279355700176814,0.7091068056608958,6,2,1.1649263619004795,0.14505513806331916,0.8509281667930749
MMP0086,0.267672375007391,0.7175916260601992,5,2,0.45957325466202126,0.2528549094391309,0.8584302132779696
MMP1414,0.10818059948318845,0.7181098899536862,12,2,-0.2967713955960584,-0.40495199507924684,0.8584302132779696
MMP1193,-0.4131192681032034,0.7198359931064524,6,2,1.2667545480731996,2.136348976688356,0.8588482977025359
MMP0353,-0.15341609762560537,0.722214173635338,9,2,-0.7049211298801898,-0.6375148813862958,0.8600413060084942
MMP0591,-0.20748872292918147,0.7240752663076334,10,2,-0.2857562775132977,-0.07826755458411622,0.8606151736685014
MMP1053,-0.11877235895467912,0.7281870741064772,12,2,0.45620350586574737,0.5749758648204266,0.8638569092061631
MMP1176,-0.38534176514421287,0.7307057110308565,11,2,-1.3622232618838341,-0.9850567705634105,0.8641871343988136
MMP1326,0.25389236505720325,0.73301209009626,9,2,0.36584693023322795,-0.09683439669697148,0.8641871343988136
MMP0894,0.056698549374935875,0.7363222519793116,12,2,-0.10793801385108327,-0.1646365632260193,0.8641871343988136
MMP1640,0.09876908819082862,0.736437822728524,12,2,-0.47393291728673054,-0.572702005477559,0.8641871343988136
MMP0608,-0.22611923797577677,0.7377881382311847,9,2,-0.0398220522835417,0.4589183801427229,0.8641871343988136
MMP1584,-0.2618005318011366,0.738011595634884,11,2,-0.7675313811879516,-0.44393333796802964,0.8641871343988136
MMP0092,-0.11924887124826715,0.7401298673259564,12,2,-0.07299782468362424,0.04625104656464301,0.8641871343988136
MMP1131,0.20245996584854753,0.7407385383471581,10,2,-0.4548190308265252,-0.6572789966750727,0.8641871343988136
MMP0443,-0.07309018438956674,0.7422124486876128,12,2,-0.39756793512846594,-0.3244777507388991,0.8641871343988136
MMP0274,-0.16894751261983013,0.742314589804109,11,2,-0.19781385276179436,0.017930213359536058,0.8641871343988136
MMP0002,0.8710944821098832,0.751691941835076,4,2,-0.6703394536052572,-0.6710059460255433,0.8720541607935245
MMP1169,0.09623305893101601,0.751867209145699,12,2,0.11140365547050095,0.015170596539484812,0.8720541607935245
MMP0516,-0.35307055894278483,0.759535532277968,5,2,0.03805432026614796,0.050451279361622595,0.8778181943897754
MMP0702,-0.15650897503292194,0.7605030448257087,6,2,0.35690838235212585,0.32899405397445664,0.8778181943897754
MMP1496,-0.1752205610930737,0.763472103553457,11,2,-1.167566643663071,-1.065739314921411,0.8778181943897754
MMP1555,-0.1100731476041529,0.763801308072176,12,2,0.4070475940173033,0.5171207416214563,0.8778181943897754
MMP0165,-0.29686339099116155,0.7638706403103334,5,2,0.2661788742711372,0.2839203218568809,0.8778181943897754
MMP0383,-0.03562706876630854,0.7691746277743866,12,2,0.5789434131957213,0.6145704819620299,0.8822885436235611
MMP1623,-0.701207384780195,0.7712464295861245,7,2,-0.0024803131135906487,1.3289940545487153,0.8830417835995261
MMP0249,0.09516334498683705,0.7756162103997516,12,2,-0.3781618719551099,-0.47332521694194685,0.885076151458874
MMP1133,-0.20736981615542702,0.7758600237948783,10,2,-0.43748227670005924,-0.2301124605446324,0.885076151458874
MMP1181,-0.3039986765287182,0.7773503002330431,10,2,-0.4483230957290065,-0.14432441920028855,0.885158006104779
MMP0568,-0.08866847701469377,0.7794021062641683,10,2,0.22697032661967328,0.315638803634367,0.8858778038412405
MMP0065,-0.35461365184322385,0.7830537291347813,6,2,-0.8750688088058759,-0.5204551569626528,0.887128111422137
MMP1200,0.06403552298513052,0.7833454958230729,12,2,-0.10536800720407698,-0.16940353018920754,0.887128111422137
MMP1721,-0.1486158187363097,0.7895361411841163,11,2,0.9418020764515402,1.1845682802027218,0.8911282071810755
MMP0308,0.08727541551099903,0.789733811812716,11,2,0.7952754713341448,0.7274175414613673,0.8911282071810755
MMP1670,0.14632436172591753,0.7917147114665545,12,2,0.07774870516252758,-0.06857565656339,0.891750866345
MMP1046,0.05493012400409044,0.7935119458255284,12,2,-0.34250722219320345,-0.39743734619729376,0.8920661547240925
MMP1075,-0.06050643232731394,0.7948538173503132,4,2,-0.4465167071048455,-0.3860102747775314,0.8920661547240925
MMP0624,-0.47765105546414866,0.7970560397633474,5,2,-0.024811754009725018,-0.6088751218911723,0.8926696359443803
MMP0947,0.11618292892415703,0.798252655219494,11,2,-0.7869737366936133,-0.8295095859186448,0.8926696359443803
MMP0428,-0.6358009179108324,0.8019744538329006,4,2,-1.9128346879442708,0.5091292859894747,0.8952272973018425
MMP0396,-0.06543188766487042,0.8085356230939407,12,2,-0.8389118802664576,-0.7734799926015873,0.9009396943046767
MMP0887,-0.12155872324659919,0.8125117525725678,8,2,-0.3475193917163893,-0.55163815733664,0.9037563878882038
MMP0326,0.09799153659101582,0.8226174413762392,12,2,-0.37912035960252116,-0.47711189619353706,0.911845072665232
MMP0645,0.15175134619121283,0.8227063716514833,11,2,0.2574561670819981,0.18162908745279865,0.911845072665232
MMP1183,0.15397022239928865,0.8277214810652513,7,2,-0.2928628928765418,-0.6419545897480587,0.912693895106725
MMP1211,-0.07327092267103637,0.8281534768007925,12,2,-0.4880444045063848,-0.41477348183534857,0.912693895106725
MMP1480,0.19926069109299782,0.831472877940413,7,2,-0.5219688662225769,-0.48411805460410723,0.912693895106725
MMP1047,0.06881670267029215,0.8331636793503896,12,2,-0.3098596340739574,-0.37867633674424955,0.912693895106725
MMP1115,-0.15343469433849638,0.8347162204524999,11,2,0.32134850690769895,0.5149443404997488,0.912693895106725
MMP0708,0.16631749815875385,0.8362674660554787,12,2,-0.27761583988405136,-0.4439333380428052,0.912693895106725
MMP0285,-0.1612967022334471,0.8367325687331996,12,2,-0.5050206566157601,-0.3437239543823128,0.912693895106725
MMP0964,-0.18745118459293802,0.8385718863884866,5,2,1.5695435356949428,0.45288808064203645,0.912693895106725
MMP1166,0.2530058511313988,0.838630248633521,6,2,-0.898828910552511,-0.9965488758728318,0.912693895106725
MMP1474,-0.06232466785415735,0.838969445917715,12,2,-0.38207902823341006,-0.3197543603792526,0.912693895106725
MMP0576,-0.04264646672684991,0.8395613714603528,12,2,-0.058053687959182164,-0.0154072212323323,0.912693895106725
MMP0003,-0.13555937698050677,0.8482405631652254,12,2,-0.11762916311987544,0.017930213860631428,0.9190165205870514
MMP0968,-0.12857386168423818,0.8503235689400909,9,2,0.2407891170602361,0.41916316684584437,0.9190165205870514
MMP0235,0.05792224411152711,0.8515182141361317,9,2,0.7142914970639277,0.7233328377003823,0.9190165205870514
MMP0893,0.09159273050935236,0.8515375735364528,11,2,0.308033851532621,0.40290609016775775,0.9190165205870514
MMP1663,-0.2064604857001367,0.8527412907370236,6,2,0.35101213347573545,0.557472619175872,0.9190165205870514
MMP1588,-0.09950019181694952,0.8546827272337513,12,2,-0.4928227502638564,-0.3933225584469069,0.919029194186587
MMP1175,-0.26505263687500824,0.855698656766678,5,2,-0.27295783514267213,-1.2481780420557327,0.919029194186587
MMP1275,-0.08632841727472192,0.8582340040108817,10,2,-0.6484575171210769,-0.41382689751725354,0.9193682712849692
MMP0651,0.08985187202728201,0.8600391433244507,11,2,0.4099208112747143,0.33715060322490614,0.9193682712849692
MMP1216,0.0676443881825357,0.860434407741061,11,2,-0.015151735540137797,-0.015431719928053455,0.9193682712849692
MMP0830,-0.13625845524499622,0.8632867446854652,12,2,0.2749877489654738,0.4112462042104703,0.9208391943311629
MMP1145,0.17392235379603416,0.8692611343562733,9,2,1.0229595027443115,0.8332781384207474,0.9256296038196493
MMP1210,-0.13809586541296232,0.8749901624975646,10,2,0.4622758587803163,0.6003717241932789,0.930142864392641
MMP1041,0.07940562371452212,0.8765181888315797,12,2,-0.014751751568822913,-0.09415737528334502,0.9301825677396356
MMP0825,-0.06561077873666914,0.8836809242348216,12,2,1.1596545465343286,1.2252653252709977,0.9361916752504732
MMP0312,0.07346582794068961,0.8953407876242885,12,2,0.0037179062036390245,-0.06974792173705062,0.9469366974195865
MMP0291,-0.06632005449141612,0.8980608654662413,11,2,0.9291188742030462,0.8075251273923107,0.9480005245844466
MMP0284,0.14463012172739964,0.8993851130672955,6,2,-0.06969482023975644,-0.21432494196715593,0.9480005245844466
MMP1668,0.06931078196837902,0.9023040809435671,12,2,-0.2760887819588866,-0.34539956392726556,0.949473434247531
MMP0427,-0.05804869860708329,0.9064272339882296,12,2,0.5191801059781166,0.5772288045851999,0.9513294470469008
MMP0136,-0.047927464289998514,0.9083534892155558,12,2,-0.2930866230437529,-0.24515915875375435,0.9513294470469008
MMP0335,0.07551175736269902,0.9086415872435143,9,2,0.6267613778883708,0.6700260592914816,0.9513294470469008
MMP0697,-0.05333948753115384,0.9112944131595756,11,2,-0.5599552005366056,-0.5678319820240555,0.9525087333527222
MMP0539,-0.04000644971677441,0.9172274710756669,12,2,-0.5065580022252935,-0.46655155250851915,0.9545986369011585
MMP1363,0.024530015497440633,0.9178763422985015,12,2,-0.13279715243913298,-0.1573271679365736,0.9545986369011585
MMP0984,0.04384348342010096,0.9178833047126524,12,2,-0.2610580039397355,-0.3049014873598366,0.9545986369011585
MMP1453,-0.08540019292709317,0.9243165563240787,6,2,0.6838570627790018,0.09896701311083604,0.9596897356842348
MMP1662,-0.04293513830143638,0.926268133827455,10,2,-0.07486600177110096,0.020158103136584327,0.9601184642995546
MMP1090,0.02973334893892163,0.9290976125738879,6,2,-0.5152741033481568,-1.1197482535130785,0.9613486624834446
MMP0346,-0.035177365997630064,0.930536205352565,12,2,0.2232856527418908,0.2584630187395209,0.9613486624834446
MMP0042,0.035676387122706384,0.9351158300712696,11,2,0.19018172691698831,0.14374479730128267,0.9644831040735079
MMP0620,-0.011412063413814117,0.9379944341296305,12,2,0.21036584851415532,0.2217779119279694,0.9658556549453621
MMP1018,-0.030164762532083732,0.9409475261359825,12,2,0.31785672348578603,0.3480214860178698,0.9673002575104664
MMP0001,-0.03750276512798467,0.9457340633054496,8,2,-0.6436912291309504,-0.5434279248340629,0.9706218018134878
MMP0405,-0.03630511622559659,0.9521424788858404,7,2,-0.2629783936105726,-0.6710059460255433,0.9755942640800729
MMP0414,-0.019140031199863537,0.9578051551808753,12,2,-0.8557219925910214,-0.8365819613911579,0.9783135866691833
MMP1692,0.03530648882291214,0.958914202118636,10,2,-0.5086472526901058,-0.27527332442619423,0.9783135866691833
MMP0157,-0.018180537719858572,0.9594998638486221,11,2,-0.25116061782392973,-0.33495852892868333,0.9783135866691833
MMP1101,0.024957951592565614,0.9711446692158384,10,2,-0.3602328385752967,-0.33106592305444643,0.9881603071479718
MMP0079,-0.023665060151207222,0.9732057801688347,9,2,0.0455317572878735,-0.1034751950580276,0.9881603071479718
MMP0127,0.006898437909851477,0.9739079950256453,12,2,-0.1465815542114424,-0.15347999212129385,0.9881603071479718
MMP1190,-0.01909776474282561,0.9792041893517507,11,2,-0.042077177208588425,-0.12109433913129722,0.9905654091452798
MMP1427,0.009217837842735874,0.9794532971837142,11,2,-0.5175258968778718,-0.6437785623346483,0.9905654091452798
MMP1198,0.031908518993138915,0.9832754983747749,5,2,-0.46530018853737964,-0.6088751218911723,0.992022419507797
MMP1686,-0.010210558203968767,0.9840735219155872,12,2,-0.32561367834991334,-0.31540312014594446,0.992022419507797
MMP0125,-0.004645037224570443,0.9941117756261486,12,2,1.0385603145686226,1.0432053517931932,0.99821020729172
MMP1208,0.0014571867225835913,0.9942260256222408,12,2,-0.10404666947559572,-0.10550385619817937,0.99821020729172
MMP1178,-0.0022458897467685698,0.9967017474115876,12,2,0.002002201621941054,0.004248091368709628,0.99821020729172
MMP1401,0.0016492974270873636,0.9971133340248566,10,2,0.5411266803316763,0.5394773829045888,0.99821020729172
MMP1213,-0.0013150490308370731,0.99821020729172,12,2,-0.7371250713316096,-0.7358100223007725,0.99821020729172
