Gene names (ordered locus ),matched_growth_rates,log2FC,median_log2FC,mean_p_value,min_p_value,mean_fdr,fdr
MMP0253,2,-0.7773898141920771,-0.7773898141920771,0.3295601704004748,0.26996914502478403,0.6494729902473491,0.7165132954846829
MMP1325,2,0.9122310418763586,0.9122310418763586,0.33082963267612525,0.0009241078507175124,0.4856601995653811,0.7165132954846829
MMP1177,2,1.0346818663954473,1.0346818663954473,0.33255486003043183,0.08163367292046957,0.6309438613254024,0.7165132954846829
MMP1315,2,-1.0051898191473638,-1.0051898191473638,0.33393498402660543,0.33393498402660543,0.6651215319706872,0.7165132954846829
MMP1050,2,-0.5028141645789914,-0.5028141645789914,0.33397629877667817,0.044514726078945036,0.5947683409321699,0.7165132954846829
MMP0041,2,0.11785712213369468,0.11785712213369468,0.3370129893502017,0.30251102261540086,0.6640487618677591,0.7165132954846829
MMP0260,2,0.4189543243933147,0.4189543243933147,0.3374423911326283,0.019308743896189456,0.5849337669700333,0.7165132954846829
MMP0765,2,-0.631250707198595,-0.631250707198595,0.3396629337651564,0.0315415895518874,0.5923350328617547,0.7165132954846829
MMP0568,2,-0.19038592731880663,-0.19038592731880663,0.3409471233420648,0.2519569045716854,0.6593946744909476,0.7165132954846829
MMP1266,2,1.046687725658669,1.046687725658669,0.3475096302381181,0.3475096302381181,0.6805787099194448,0.7165132954846829
MMP0983,2,0.46108813833259177,0.46108813833259177,0.34928170447584955,0.31822318604774347,0.6690660896382825,0.7165132954846829
MMP0219,2,0.6429436590038922,0.6429436590038922,0.34953963435228674,0.3179991220624699,0.6690660896382825,0.7165132954846829
MMP0302,1,-0.5957848661299956,-0.5957848661299956,0.3511302921078556,0.3511302921078556,0.6805787099194448,0.7165132954846829
MMP1445,1,1.1189027620776761,1.1189027620776761,0.3526716818712644,0.3526716818712644,0.6805787099194448,0.7165132954846829
MMP1030,1,-0.4642109603924984,-0.4642109603924984,0.3529007652685342,0.3529007652685342,0.6805787099194448,0.7165132954846829
MMP1558,2,0.4509776383376366,0.4509776383376366,0.35353705486526166,0.1461616476107747,0.6487861231409529,0.7165132954846829
MMP0164,2,0.6836530189219037,0.6836530189219037,0.3544129111075561,0.23730901386768735,0.6651562364574279,0.7165132954846829
MMP0212,2,0.5454870783550161,0.5454870783550161,0.3545833401172794,0.1976093016102651,0.6549375472070313,0.7165132954846829
MMP0669,2,0.757771077058307,0.757771077058307,0.35552481522603924,0.10983247314161179,0.6403449681145896,0.7165132954846829
MMP1047,2,0.06881670267029208,0.06881670267029208,0.35590664943775485,0.2715464220910502,0.6639405971549506,0.7165132954846829
MMP1702,2,0.37478700370264434,0.37478700370264434,0.35727759058350494,0.14044708910289574,0.649979722268278,0.7165132954846829
MMP0059,2,-0.9214236617617176,-0.9214236617617176,0.3574971347773526,0.030524063209487536,0.6009218159100809,0.7165132954846829
MMP0387,2,-1.994081430099843,-1.994081430099843,0.3581710205438958,0.1091054523403685,0.6406385021934372,0.7165132954846829
MMP0235,2,0.017345614822538158,0.017345614822538158,0.3617173514760016,0.2650950025155537,0.6673436946162346,0.7165132954846829
MMP0596,2,0.3391479552052543,0.3391479552052543,0.36213917755097996,0.09980241136003336,0.6447821239383322,0.7165132954846829
MMP1584,2,-0.13992100515753103,-0.13992100515753103,0.36727091375797966,0.2393328149252494,0.6725990033436441,0.7165132954846829
MMP0133,2,0.06847636557598064,0.06847636557598064,0.3675401781613884,0.36253906839565775,0.6845004120644747,0.7165132954846829
MMP0872,2,0.9819253827411045,0.9819253827411045,0.37238512253828426,0.37238512253828426,0.6856893815323692,0.7165132954846829
MMP0985,2,0.8176592952576347,0.8176592952576347,0.37469042042568257,0.057564793360738595,0.6263642681737102,0.7165132954846829
MMP1408,2,0.3551176760025566,0.3551176760025566,0.3748724475941861,0.10679315176467087,0.6507048792967439,0.7165132954846829
MMP1317,1,1.0586621622699761,1.0586621622699761,0.3773002008575421,0.3773002008575421,0.6866212075309207,0.7165132954846829
MMP0137,1,-0.7609248823311406,-0.7609248823311406,0.37799043075630323,0.37799043075630323,0.6866212075309207,0.7165132954846829
MMP1466,2,-0.6466284465938819,-0.6466284465938819,0.3806637408373311,0.028518601478616172,0.6162574013823965,0.7165132954846829
MMP0318,2,-0.1753901335819858,-0.1753901335819858,0.3811391581690487,0.11004485596833591,0.6530966779463754,0.7165132954846829
MMP1502,2,0.6375363259930462,0.6375363259930462,0.3811593304338934,0.1682583688964358,0.6668931152463001,0.7165132954846829
MMP1547,2,0.8046752505953535,0.8046752505953535,0.3817345689986926,0.002402373931557531,0.5397555715152336,0.7165132954846829
MMP0044,2,-0.2840191694110037,-0.2840191694110037,0.3821070703616042,0.020193742797597822,0.6106050207623663,0.7165132954846829
MMP1415,2,0.5476964705149092,0.5476964705149092,0.38520723333604523,0.10498447927814766,0.6542053155496301,0.7165132954846829
MMP0553,2,-0.690986507297679,-0.690986507297679,0.3870264067423189,0.12498990136298685,0.6613473058546104,0.7165132954846829
MMP0079,2,0.06662255147862028,0.06662255147862028,0.3886488297358969,0.34288453494942134,0.6950873873306227,0.7165132954846829
MMP1442,1,0.5317279284467391,0.5317279284467391,0.3896487594616569,0.3896487594616569,0.6866212075309207,0.7165132954846829
MMP0224,2,-1.2241528401571973,-1.2241528401571973,0.3897375766138061,0.3897375766138061,0.6866212075309207,0.7165132954846829
MMP0640,2,0.7649525088357598,0.7649525088357598,0.39040084084695037,0.2974054283909504,0.6876921483139331,0.7165132954846829
MMP1697,2,1.3993612431010138,1.3993612431010138,0.3932816660353634,0.003471699693579917,0.5432539257551324,0.7165132954846829
MMP0064,2,-0.297309242739713,-0.297309242739713,0.39376756289842124,0.39376756289842124,0.6903774316971882,0.7165132954846829
MMP1418,2,0.6344967979704117,0.6344967979704117,0.3955895531703764,0.0423640203544285,0.6290418044643863,0.7165132954846829
MMP0704,2,-0.5801556889652564,-0.5801556889652564,0.39582895718337885,0.024977109109935114,0.6190418400705567,0.7165132954846829
MMP0822,2,0.3991738769673478,0.3991738769673478,0.3961509444308692,0.1256695996451063,0.6631301639992283,0.7165132954846829
MMP1145,2,0.06923020886006293,0.06923020886006293,0.39696780653930464,0.3352971485912508,0.6943369255928894,0.7165132954846829
MMP1368,2,0.3676440158878637,0.3676440158878637,0.3992425019554034,0.19494696472257514,0.6821902407379077,0.7165132954846829
MMP1178,2,-0.002245889746768537,-0.002245889746768537,0.400895440543773,0.32946887792874774,0.6957315830419079,0.7165132954846829
MMP1286,2,-0.5253855061295414,-0.5253855061295414,0.4022766266798098,0.0873911052609731,0.6723302989047668,0.7165132954846829
MMP0282,1,-1.7916432376156994,-1.7916432376156994,0.40254477371532493,0.40254477371532493,0.6970241541246932,0.7165132954846829
MMP1091,2,-0.853010728157233,-0.853010728157233,0.40557917277992667,0.40557917277992667,0.6970241541246932,0.7165132954846829
MMP0821,2,-0.7258357713995323,-0.7258357713995323,0.40580087206593185,0.25511088327537446,0.695907732336567,0.7165132954846829
MMP0868,2,1.3304204216122257,1.3304204216122257,0.4064699782111983,0.058313792644753705,0.6424676452774539,0.7165132954846829
MMP1135,2,1.7694954794251143,1.7694954794251143,0.4067573811932105,0.4067573811932105,0.6970241541246932,0.7165132954846829
MMP0686,2,-0.4015086590136652,-0.4015086590136652,0.4071388413442064,0.3190250006275159,0.6989260335926178,0.7165132954846829
MMP0427,2,-0.05804869860708323,-0.05804869860708323,0.40734040265954524,0.3039493069514899,0.7002617941363078,0.7165132954846829
MMP1437,2,0.9059796537639166,0.9059796537639166,0.4086887704738311,0.1989298732151487,0.6864815679069161,0.7165132954846829
MMP1523,2,-0.4824705637616794,-0.4824705637616794,0.40901097952634063,0.40901097952634063,0.6970241541246932,0.7165132954846829
MMP1265,2,-0.6401015884221841,-0.6401015884221841,0.4099202371059009,0.20808545551325908,0.6933071769993877,0.7165132954846829
MMP1666,2,-0.6343484841065277,-0.6343484841065277,0.4111108083127468,0.09334981286284454,0.6750252126451048,0.7165132954846829
MMP1686,2,-0.010210558203968823,-0.010210558203968823,0.41406970535710463,0.30736001162676047,0.7025141639222158,0.7165132954846829
MMP1409,2,-0.5343117146060758,-0.5343117146060758,0.41484189905728763,0.16339301961162467,0.6817125758359477,0.7165132954846829
MMP1260,2,0.5844454485936963,0.5844454485936963,0.4156744230489341,0.3885613498310004,0.7010888144385222,0.7165132954846829
MMP0550,2,-1.0592425792305717,-1.0592425792305717,0.41578052384325953,0.1135592224946315,0.6747729039650532,0.7165132954846829
MMP1414,2,0.10818059948318848,0.10818059948318848,0.4180123163572271,0.3976732937803712,0.704577983987836,0.7165132954846829
MMP0060,2,0.2071696988402283,0.2071696988402283,0.4184334415132297,0.3299654237957345,0.7079936306796649,0.7165132954846829
MMP1373,2,-0.3228486464112438,-0.3228486464112438,0.41940819114538486,0.29994772424071564,0.7066693071347296,0.7165132954846829
MMP0694,2,-0.8513786885816376,-0.8513786885816376,0.4195434168925831,0.006017854365519581,0.5826390547813249,0.7165132954846829
MMP0576,2,-0.04264646672684988,-0.04264646672684988,0.4207762079483542,0.4061262840500859,0.7062902877354085,0.7165132954846829
MMP1206,2,-0.5964885149610564,-0.5964885149610564,0.4209967797285175,0.18368087542632064,0.6918760790747442,0.7165132954846829
MMP0278,2,0.546873019369672,0.546873019369672,0.42210443828116484,0.1903766568824816,0.691662875241023,0.7165132954846829
MMP0141,2,0.4556058159428765,0.4556058159428765,0.4225437742358053,0.13673653056211119,0.6869370952075283,0.7165132954846829
MMP1532,1,0.36210051550933653,0.36210051550933653,0.4240780165865719,0.4240780165865719,0.7101686971476476,0.7165132954846829
MMP1053,2,-0.11877235895467933,-0.11877235895467933,0.42427148665535597,0.18856927748590377,0.6924185264820978,0.7165132954846829
MMP1150,2,0.7423250541236086,0.7423250541236086,0.42814411937493724,0.25247125279936705,0.7103699553079772,0.7165132954846829
MMP0136,2,-0.04792746428999853,-0.04792746428999853,0.4295817081649847,0.14826609664537768,0.6919442940885094,0.7165132954846829
MMP1370,2,0.1839634966908944,0.1839634966908944,0.4303618481648976,0.38134532210535443,0.7110112901753325,0.7165132954846829
MMP0168,2,-0.1659744376184169,-0.1659744376184169,0.4325704662586086,0.42867429364063847,0.7143692171055642,0.7165132954846829
MMP0179,2,-0.22936192162385677,-0.22936192162385677,0.4347088345118215,0.30640042120368055,0.7171884408032638,0.7165132954846829
MMP1527,2,0.2874944945198297,0.2874944945198297,0.437727471992812,0.18010008334247793,0.7005303924728472,0.7165132954846829
MMP1624,2,-0.7428509093029907,-0.7428509093029907,0.4379642073815758,0.36773901232910894,0.720473067955506,0.7165132954846829
MMP0080,2,0.16402744019750373,0.16402744019750373,0.43942705932936393,0.16806419421772048,0.6979358359254846,0.7165132954846829
MMP0125,2,-0.004645037224570492,-0.004645037224570492,0.4404166714705874,0.3653400212554364,0.7217750385750618,0.7165132954846829
MMP1543,2,0.6708527695908175,0.6708527695908175,0.4438190211635093,0.042051562156948316,0.6510884144616699,0.7165132954846829
MMP0326,2,0.0979915365910159,0.0979915365910159,0.4457117644579597,0.44212498281512386,0.7178121449657522,0.7165132954846829
MMP1216,2,0.11705464409042657,0.11705464409042657,0.44652296946862796,0.2747010768684457,0.7183686909668581,0.7165132954846829
MMP1036,2,-0.3535868078122265,-0.3535868078122265,0.44701931468801065,0.37330403312764315,0.7233626520317942,0.7165132954846829
MMP1498,2,-0.9107683021267983,-0.9107683021267983,0.4471820765578368,0.4471820765578368,0.7190568938670865,0.7165132954846829
MMP0645,2,0.24858940459191814,0.24858940459191814,0.447680260529208,0.34857229205615914,0.7294739179554464,0.7165132954846829
MMP0312,2,0.07346582794068962,0.07346582794068962,0.44803307133592096,0.35936776719114416,0.7271420670779172,0.7165132954846829
MMP1716,2,-0.35547252738812407,-0.35547252738812407,0.45528162465641403,0.11539965234692152,0.6920215437535342,0.7165132954846829
MMP1559,2,0.44312966320000124,0.44312966320000124,0.45735226739770557,0.07373765202125136,0.6848356694497815,0.7165132954846829
MMP0697,2,-0.11129403992360645,-0.11129403992360645,0.46001024592958883,0.2788400131140938,0.7292007616508988,0.7165132954846829
MMP0154,2,-1.1507086247301297,-1.1507086247301297,0.46091777443593823,0.06324550451050258,0.6713525272347549,0.7165132954846829
MMP1212,2,-0.5054169389882828,-0.5054169389882828,0.4613276767879723,0.2951640213473051,0.7313775292295481,0.7165132954846829
MMP1148,2,-0.8563531786902525,-0.8563531786902525,0.46192275601419464,0.04453085178042837,0.6571320711159006,0.7165132954846829
MMP1360,2,0.8434322623293339,0.8434322623293339,0.4630140865991499,0.10844571920567163,0.6959927478063364,0.7165132954846829
MMP0916,2,0.31616401007275763,0.31616401007275763,0.46322094443797324,0.1167202957238832,0.6969939993041758,0.7165132954846829
MMP0597,2,0.32126811054416465,0.32126811054416465,0.46534901549278246,0.3175568737087998,0.7362123601770467,0.7165132954846829
MMP1254,2,0.16816323545025327,0.16816323545025327,0.46599336489540966,0.2676629608348929,0.727927128940516,0.7165132954846829
MMP0317,2,0.42414302546961213,0.42414302546961213,0.46655057745462186,0.11518058216772539,0.698496306436209,0.7165132954846829
MMP0623,2,0.34728432048942837,0.34728432048942837,0.4694145293252906,0.2668962270746669,0.7290693962123731,0.7165132954846829
MMP1186,2,0.3615077455473786,0.3615077455473786,0.4721522475101696,0.13851144679067387,0.7095057501630153,0.7165132954846829
MMP1153,2,-0.4182686320549372,-0.4182686320549372,0.47278699545559516,0.11416720146998675,0.7010775259857412,0.7165132954846829
MMP0591,2,-0.06855387201524948,-0.06855387201524948,0.4733881027624967,0.32837454186652504,0.7405671675303526,0.7165132954846829
MMP1029,2,-0.47993440551279076,-0.47993440551279076,0.4751977324479119,0.4385523626228801,0.7368359337077952,0.7165132954846829
MMP1271,2,0.5724647289526366,0.5724647289526366,0.4765508477377797,0.4267696458314981,0.7374862706719858,0.7165132954846829
MMP0500,2,1.2444333851280467,1.2444333851280467,0.4782397329370089,0.35489621130771776,0.7481937499833093,0.7165132954846829
MMP1362,2,0.39904696422904096,0.39904696422904096,0.4786366713019871,0.049494745067799974,0.6671160556487264,0.7165132954846829
MMP1406,2,0.5535846860780531,0.5535846860780531,0.47990279200447283,0.10826923512710135,0.7029241265827979,0.7165132954846829
MMP1533,2,-0.37989322181282154,-0.37989322181282154,0.48014403072879597,0.17680157606758448,0.7177084352578774,0.7165132954846829
MMP0081,2,-0.7080809531827142,-0.7080809531827142,0.4808232864284667,0.12024723614153227,0.7054753278174115,0.7165132954846829
MMP1349,2,-0.974040038370964,-0.974040038370964,0.48201151876548526,0.48201151876548526,0.7361814020449936,0.7165132954846829
MMP1249,2,0.3279200499064712,0.3279200499064712,0.4827031963722794,0.18472490169407993,0.7237087755261211,0.7165132954846829
MMP1094,2,-0.25552097101221344,-0.25552097101221344,0.4827961734725249,0.34284869043911964,0.7495276599821716,0.7165132954846829
MMP0108,2,-0.4562361380897103,-0.4562361380897103,0.4832250209807937,0.07938334596392722,0.6981445766559504,0.7165132954846829
MMP0925,2,-0.4357190778009106,-0.4357190778009106,0.48471710361027287,0.07854019593498275,0.6974644820438244,0.7165132954846829
MMP1579,2,1.2448981524104321,1.2448981524104321,0.4860993598675241,0.033184942125391595,0.6589512945467537,0.7165132954846829
MMP0820,2,-0.31942964589478273,-0.31942964589478273,0.4876649378888879,0.11662102489535396,0.7066677106499243,0.7165132954846829
MMP1404,2,0.6863062541496032,0.6863062541496032,0.4884079414903724,0.010800179790078883,0.6314564443182923,0.7165132954846829
MMP1647,2,0.5309234853035362,0.5309234853035362,0.4885902416832488,0.09460154403751007,0.7075998685695678,0.7165132954846829
MMP1361,2,0.23716534988717278,0.23716534988717278,0.48933094622081974,0.31236259064623106,0.7461928408980605,0.7165132954846829
MMP0658,2,-0.499034113748945,-0.499034113748945,0.49079697569048697,0.08491955803171179,0.7098777638292237,0.7165132954846829
MMP1070,2,-0.5396140666739793,-0.5396140666739793,0.49130580038384775,0.09246747720736287,0.7088965968061547,0.7165132954846829
MMP1714,1,0.2710324819986617,0.2710324819986617,0.4919529325015506,0.4919529325015506,0.7455578256861959,0.7165132954846829
MMP0214,2,0.4782148660224509,0.4782148660224509,0.4925342163127894,0.3886089991029284,0.7504846035185813,0.7165132954846829
MMP1721,2,-0.21057800234932655,-0.21057800234932655,0.49344959328906257,0.25957597224035905,0.7479224604107382,0.7165132954846829
MMP1546,2,-0.15588554186456094,-0.15588554186456094,0.49354415270759766,0.2406889164633998,0.7459609328935507,0.7165132954846829
MMP0429,2,0.5156014810882857,0.5156014810882857,0.4945596531398751,0.09313627724110426,0.7098777638292237,0.7165132954846829
MMP1137,2,0.6866941796444307,0.6866941796444307,0.4958431525339271,0.011362114988557482,0.6346243163461092,0.7165132954846829
MMP1611,2,-0.8409445340542673,-0.8409445340542673,0.49919224595917566,0.17175760674052046,0.7247370154431239,0.7194241191764591
MMP1044,2,0.5970864750424512,0.5970864750424512,0.5014121185506533,0.137113418180568,0.7212242385253157,0.7206963517301389
MMP0396,2,-0.06543188766487024,-0.06543188766487024,0.503477011365604,0.16720078292883328,0.7287208269687271,0.7217396519310121
MMP1320,2,-0.3152951153288847,-0.3152951153288847,0.5079987360318068,0.08601713461796986,0.7174734215001531,0.7237580312424586
MMP0413,2,0.5416280041121505,0.5416280041121505,0.5091321820196425,0.3297570925066223,0.7600251057526088,0.7237580312424586
MMP0163,2,0.13972092358455712,0.13972092358455712,0.5101379722097509,0.10229786711827912,0.715286046320573,0.7237580312424586
MMP1696,2,1.026468225939372,1.026468225939372,0.5118198778780267,0.23173742613473938,0.7514468810566783,0.7237580312424586
MMP1156,2,0.32872975383230646,0.32872975383230646,0.5125103749645815,0.3023561888329766,0.7617200000317436,0.7237580312424586
MMP1324,2,0.6914539306018537,0.6914539306018537,0.512941684479813,0.026565917352006963,0.6689344833181247,0.7237580312424586
MMP0391,2,0.3056348363186473,0.3056348363186473,0.5191075004199834,0.4121261318960816,0.7615654529788188,0.7266932387280636
MMP1556,2,-0.45235130386865563,-0.45235130386865563,0.5211232099345398,0.1980987442403653,0.7444183810264087,0.7266932387280636
MMP0397,2,-0.2866100554677578,-0.2866100554677578,0.5217547017238898,0.3029649404526856,0.7670044692229993,0.7266932387280636
MMP0636,2,-0.5025226031618737,-0.5025226031618737,0.5218610565018595,0.5218610565018595,0.7610359225312192,0.7266932387280636
MMP0178,2,0.539030776600286,0.539030776600286,0.5234867464776373,0.22638994553853056,0.7575219355052603,0.7266932387280636
MMP0410,1,-1.0638981938982492,-1.0638981938982492,0.5242186312880036,0.5242186312880036,0.7627087186458852,0.7266932387280636
MMP0183,2,-0.4504561743662702,-0.4504561743662702,0.5262628089000956,0.3061703664552575,0.7681791569708865,0.7266932387280636
MMP1251,2,0.31764797012039275,0.31764797012039275,0.5276677906477175,0.22895417111918687,0.757685655481179,0.7266932387280636
MMP1259,2,-0.40789220944963034,-0.40789220944963034,0.5276798994159084,0.3538678564657859,0.7761328724246248,0.7266932387280636
MMP1544,2,0.17564981441337535,0.17564981441337535,0.5291661216429123,0.4083187712064302,0.7685474849213946,0.7266932387280636
MMP0166,2,-0.23125793186670263,-0.23125793186670263,0.5298523985531151,0.474018672640732,0.7714486132442968,0.7266932387280636
MMP0893,2,0.13076938101994984,0.13076938101994984,0.5350737987055978,0.4517765695806571,0.7714265946868261,0.7308817749547046
MMP0706,2,0.8384766524852896,0.8384766524852896,0.5379878354719121,0.5379878354719121,0.7709726915592541,0.7308817749547046
MMP0353,2,-0.32456618864270126,-0.32456618864270126,0.5396270336892295,0.5396270336892295,0.7709726915592541,0.7308817749547046
MMP0013,2,-0.38259780070663935,-0.38259780070663935,0.541563949053231,0.541563949053231,0.7720676033630746,0.7308817749547046
MMP0373,2,0.5270925984519739,0.5270925984519739,0.5432903710685776,0.2869898435931966,0.7719726793471839,0.7308817749547046
MMP1593,2,-0.5729081751121967,-0.5729081751121967,0.5443306063642628,0.4820614162061837,0.7762886301249312,0.7308817749547046
MMP0572,2,0.12424314624836363,0.12424314624836363,0.5447311085596509,0.16799501498709235,0.7430277433441866,0.7308817749547046
MMP1054,2,0.5053549069525174,0.5053549069525174,0.5486884231949438,0.23855945057665637,0.7707102365639416,0.7308817749547046
MMP1465,2,0.2694403876803501,0.2694403876803501,0.5494934708630093,0.24795614004487915,0.7720181559584322,0.7308817749547046
MMP0940,1,0.8934200863283881,0.8934200863283881,0.5498964006095955,0.5498964006095955,0.7804981169942646,0.7308817749547046
MMP0407,2,-0.5110132592399612,-0.5110132592399612,0.550365383994933,0.3518469416468946,0.7867813018165495,0.7308817749547046
MMP1520,2,-0.8614160948158411,-0.8614160948158411,0.5504725472995865,0.17450580688805686,0.7461391551023437,0.7308817749547046
MMP0309,2,0.2590194102371802,0.2590194102371802,0.5505343239918554,0.22851016669218355,0.7672521228735456,0.7308817749547046
MMP0578,1,-0.1215642244413988,-0.1215642244413988,0.5533270313616347,0.5533270313616347,0.7830710034474597,0.7312789149393423
MMP1072,2,-0.7612403700554995,-0.7612403700554995,0.5562820684712151,0.47673892228827475,0.7840077769773747,0.7312789149393423
MMP1181,2,-0.303998676528718,-0.303998676528718,0.5571268074968133,0.3877870353573651,0.7855523572070165,0.7312789149393423
MMP0696,2,0.3454356223252569,0.3454356223252569,0.5582770587359662,0.27263634002829346,0.7747009433359995,0.7312789149393423
MMP1191,2,0.23190696483109094,0.23190696483109094,0.5585078417859366,0.4625651733320062,0.7839363252212974,0.7312789149393423
MMP1417,2,0.22890622432744273,0.22890622432744273,0.5589738644805362,0.45891059926809313,0.7829460505929733,0.7312789149393423
MMP1586,2,-0.2556397248688381,-0.2556397248688381,0.5621063340804389,0.20333820377041364,0.762435503413889,0.7335964021049795
MMP0489,2,-0.502424139741358,-0.502424139741358,0.5654051239399859,0.17041815970307628,0.7545733389032694,0.7361192314097884
MMP0006,2,-0.25168182073388057,-0.25168182073388057,0.5678188885930121,0.21337592695979354,0.7677822548442833,0.7370323941737938
MMP0695,2,-0.27720129328028065,-0.27720129328028065,0.5688413283419262,0.25565880813785885,0.7784408227793584,0.7370323941737938
MMP1016,2,0.20793117838193914,0.20793117838193914,0.5725628100247953,0.37060772544687004,0.796442129676189,0.7371773499207033
MMP0050,2,0.17461699675916093,0.17461699675916093,0.5733059074601243,0.28238883035445184,0.7836091377183283,0.7371773499207033
MMP0817,2,0.3340432281332241,0.3340432281332241,0.5740802855805387,0.2292578793846497,0.7763925992141483,0.7371773499207033
MMP1064,1,-0.4467079646993089,-0.4467079646993089,0.5744239090291194,0.5744239090291194,0.8012137520751983,0.7371773499207033
MMP0979,2,-0.3489952647119835,-0.3489952647119835,0.5761374689121528,0.22711506022584074,0.7771080123319396,0.7376201799136588
MMP0052,2,-0.6762327292717856,-0.6762327292717856,0.5829282766165722,0.4167832870187983,0.7979259380015977,0.7386728619754954
MMP1589,2,-0.5689507826347959,-0.5689507826347959,0.5831863697635729,0.3791174401229836,0.7985454483432555,0.7386728619754954
MMP0042,2,0.05977813821632538,0.05977813821632538,0.5859715857145502,0.31214603801979823,0.7957098793795263,0.7386728619754954
MMP0327,2,0.4867854459496571,0.4867854459496571,0.5870457800644222,0.4208269336547406,0.8010417742151141,0.7386728619754954
MMP0341,2,-0.6372508178353307,-0.6372508178353307,0.5873017797598779,0.18825672019809073,0.7679369821814765,0.7386728619754954
MMP1011,2,0.3415140176830472,0.3415140176830472,0.5879073567291815,0.2616402106853898,0.7886623668634772,0.7386728619754954
MMP0420,2,0.24130896915449612,0.24130896915449612,0.5882200872740246,0.41125296205621,0.8000714941430407,0.7386728619754954
MMP1692,2,0.035306488822911763,0.035306488822911763,0.5901858629960726,0.5399994678483205,0.8037226688424581,0.7386728619754954
MMP0666,2,-0.7827261969449537,-0.7827261969449537,0.591595699006894,0.5521351222906359,0.8056891445482597,0.7386728619754954
MMP1635,2,-0.33863523519908667,-0.33863523519908667,0.5920891562967577,0.5163334379241562,0.8017434458595626,0.7386728619754954
MMP0650,2,0.36895669477659443,0.36895669477659443,0.5933995247509134,0.5892592080614607,0.8140478638037079,0.7386728619754954
MMP0393,1,0.7664145444257128,0.7664145444257128,0.593405100622244,0.593405100622244,0.8134216902633675,0.7386728619754954
MMP0585,2,0.18390265077202209,0.18390265077202209,0.5998910631272443,0.2594457270337479,0.7924430783305064,0.739185599028715
MMP1318,2,-0.1982867130825177,-0.1982867130825177,0.5999773495413157,0.3773639305194305,0.8073361655190607,0.739185599028715
MMP0167,2,0.2783628400190726,0.2783628400190726,0.6007752441938626,0.4287933176523065,0.8099418799306146,0.739185599028715
MMP0103,2,0.5698867523829951,0.5698867523829951,0.6009437446704391,0.21966533889409467,0.787353052567681,0.739185599028715
MMP0392,2,-0.3424326155835074,-0.3424326155835074,0.6019932711899239,0.3579065864077552,0.8101942781524007,0.739185599028715
MMP1308,2,0.1352094200876878,0.1352094200876878,0.6020454136801593,0.5551061037216853,0.8122028393523975,0.739185599028715
MMP0959,1,-0.16505587987541148,-0.16505587987541148,0.6042715934543632,0.6042715934543632,0.8158087900471738,0.7401608948130014
MMP1013,2,-0.6864424394472002,-0.6864424394472002,0.605586186665183,0.22878804068376252,0.7906898509691416,0.7401608948130014
MMP1493,2,-0.3872546011929703,-0.3872546011929703,0.6077286448506731,0.42478065666166115,0.8112076982653704,0.7410989583133775
MMP1241,1,-0.35183520420456904,-0.35183520420456904,0.6116729450361325,0.6116729450361325,0.8201923242384894,0.7430006108744713
MMP1210,2,0.015390424752612875,0.015390424752612875,0.615882179268437,0.5154531539986394,0.8196443189582046,0.7430006108744713
MMP0257,2,0.4449100196579504,0.4449100196579504,0.6160522657682613,0.27024440114793596,0.8001372394386355,0.7430006108744713
MMP0688,2,-0.3635823490308798,-0.3635823490308798,0.6180954963831987,0.35977343657844785,0.8162379348066315,0.7430006108744713
MMP0385,2,0.5234872757248417,0.5234872757248417,0.6193726177885799,0.5019215011123436,0.8206932486583155,0.7430006108744713
MMP1555,2,-0.11007314760415299,-0.11007314760415299,0.6195581854926704,0.5324871782492387,0.8219381768913341,0.7430006108744713
MMP1327,2,0.22386566744584674,0.22386566744584674,0.6201167767845561,0.2802930064495278,0.8051258050704428,0.7430006108744713
MMP0831,1,0.21235956495164166,0.21235956495164166,0.6229965954988521,0.6229965954988521,0.8244369666492215,0.7430006108744713
MMP0946,2,0.2886884713773469,0.2886884713773469,0.6233885561384267,0.5379953536036097,0.8230505947564766,0.7430006108744713
MMP0569,2,-0.3315300063309562,-0.3315300063309562,0.6241797040954015,0.26434550212631536,0.803299881458673,0.7430006108744713
MMP0584,2,0.5302534758263038,0.5302534758263038,0.6244513482859657,0.284013264327028,0.8060124861318443,0.7430006108744713
MMP0372,2,0.20105036768182383,0.20105036768182383,0.6282885948089898,0.2610514915905543,0.8055684296050399,0.7445697575620314
MMP1429,2,0.2987637576460939,0.2987637576460939,0.6285329122276888,0.37988247467864117,0.8178928172738018,0.7445697575620314
MMP1066,2,0.5910153654478066,0.5910153654478066,0.6307280412145186,0.6307280412145186,0.8288500337856328,0.7449922408310744
MMP1352,2,0.5902090052742391,0.5902090052742391,0.6330579401676184,0.3972897774855485,0.81981645923069,0.7449922408310744
MMP0083,2,-0.2513012116036343,-0.2513012116036343,0.6342748253244355,0.5007934995797358,0.8269829319282371,0.7449922408310744
MMP0908,2,-0.30965367311084746,-0.30965367311084746,0.6344182533236793,0.3830523878549994,0.8193653570310017,0.7449922408310744
MMP0982,1,0.7205241928634137,0.7205241928634137,0.6363978956985092,0.6363978956985092,0.833603738885192,0.7456923169162967
MMP0947,2,0.12112461483820394,0.12112461483820394,0.6396517166621101,0.34549019420486704,0.8251675954289992,0.7478791220843326
MMP0148,2,0.5297366886927019,0.5297366886927019,0.6424641472025499,0.596299671436964,0.8372336817099953,0.7495415050696416
