Gene names (ordered locus ),group1,group2,mean_group1,mean_group2,log2FC,n_group1,n_group2,p_value,fdr
MMP1543,xs,s,0.015099116681585664,-0.2958474636346187,0.31094658031620437,3,3,0.48956264046364967,0.901125781961066
MMP1696,xs,s,-0.2708476986918193,-1.1778063931459928,0.9069586944541734,3,3,0.48959398060794224,0.901125781961066
MMP0259,xs,s,0.23644914734802044,-0.14162672835348025,0.3780758757015007,3,3,0.4902754631604427,0.901125781961066
MMP1412,xs,s,0.08258423261793794,-0.23305687967034605,0.315641112288284,3,3,0.4921519652785872,0.901125781961066
MMP0183,xs,s,0.3443104552584417,-0.11946265379913712,0.46377310905757885,3,3,0.49387935347646034,0.901125781961066
MMP0385,xs,s,1.0242666672548142,1.890214237743221,-0.8659475704884068,2,3,0.4942904945200287,0.901125781961066
MMP1153,xs,s,-0.17942144131443608,0.15529445261882013,-0.3347158939332562,3,3,0.49438826738699954,0.901125781961066
MMP1131,xs,s,0.6892305804510767,-0.8047064504904675,1.4939370309415443,3,2,0.49594283931979655,0.901125781961066
MMP0626,xs,s,0.04170499800469766,-0.5724514278567165,0.6141564258614142,3,3,0.497389865477824,0.901125781961066
MMP1036,xs,s,0.4153475000794087,0.8211584429430635,-0.4058109428636548,3,3,0.49944696875575545,0.901125781961066
MMP0980,xs,s,0.22285452305981554,-0.019380566121563525,0.24223508918137907,3,3,0.5034745405933594,0.901125781961066
MMP1691,xs,s,-0.227523000371781,-0.39841930893018956,0.17089630855840857,3,3,0.507562580250868,0.901125781961066
MMP0940,xs,s,0.5340665750050563,-0.45986728505219715,0.9939338600572534,3,3,0.5088300950754603,0.901125781961066
MMP0627,xs,s,-0.3144502189590059,-0.04782343177873125,-0.2666267871802746,2,3,0.5088579403004434,0.901125781961066
MMP1416,xs,s,-0.7279131010279377,-0.40134802239000383,-0.3265650786379339,3,3,0.5094250497534107,0.901125781961066
MMP0696,xs,s,-0.2720054158284673,0.12006822943593128,-0.3920736452643986,3,3,0.5105308839849486,0.901125781961066
MMP1411,xs,s,-0.30975036878445766,-0.19152629687544928,-0.11822407190900838,3,3,0.5166584592501494,0.901125781961066
MMP0695,xs,s,0.250581178581372,-0.11782084919111546,0.3684020277724875,3,3,0.520033169425661,0.901125781961066
MMP1563,xs,s,0.3287853266439642,0.11953912723365921,0.20924619941030498,3,3,0.5204194783292038,0.901125781961066
MMP1094,xs,s,-0.40353494031285203,-0.5584093096705768,0.15487436935772475,3,3,0.521422455405938,0.901125781961066
MMP0414,xs,s,-0.804067615368732,-1.2175444367940091,0.4134768214252772,3,3,0.5218370673033281,0.901125781961066
MMP0687,xs,s,0.0554502175925826,0.31796269290661555,-0.26251247531403293,3,3,0.5222682872892169,0.901125781961066
MMP0325,xs,s,0.19845980953747586,0.12643989455839028,0.07201991497908558,3,3,0.5234404410271531,0.901125781961066
MMP1189,xs,s,1.2855744647228746,0.47140352598242935,0.8141709387404452,2,3,0.5244800531566711,0.901125781961066
MMP0227,xs,s,0.6775225536800451,0.5264905823581589,0.15103197132188617,3,3,0.5246290630270869,0.901125781961066
MMP0669,xs,s,-0.06717697900056765,-0.23445762943280468,0.16728065043223703,3,3,0.5249466120726145,0.901125781961066
MMP0966,xs,s,0.7465328292321739,0.27711399545813437,0.46941883377403953,3,3,0.5254056741346188,0.901125781961066
MMP1525,xs,s,0.3830898857637257,1.081760885850334,-0.6986710000866083,3,2,0.525615909435447,0.901125781961066
MMP0058,xs,s,0.9543728195442401,1.1148950491948106,-0.1605222296505705,3,3,0.527652109133332,0.901125781961066
MMP1150,xs,s,-0.80824951570725,-1.5401393034901911,0.7318897877829411,2,3,0.528312492875382,0.901125781961066
MMP0358,xs,s,-1.0657223878015198,-0.008218131606312795,-1.057504256195207,2,2,0.5293216410933061,0.901125781961066
MMP1503,xs,s,0.37435258007225175,0.10152530904177352,0.2728272710304782,3,3,0.5319848035851293,0.901125781961066
MMP0373,xs,s,1.4131534742380332,1.1069717543838469,0.3061817198541863,3,3,0.5324010228991399,0.901125781961066
MMP1002,xs,s,0.9204672556809584,1.1973416100901384,-0.27687435440917996,3,3,0.5335790402422134,0.901125781961066
MMP1545,xs,s,-0.3743844888453926,0.006669705409298575,-0.38105419425469117,3,3,0.5365940250014798,0.901125781961066
MMP0177,xs,s,0.03567908870834232,-0.5728610116948584,0.6085401004032007,3,3,0.5371036665695642,0.901125781961066
MMP0141,xs,s,0.9540709644769043,0.6682778927419712,0.28579307173493307,3,3,0.5376883118883709,0.901125781961066
MMP1218,xs,s,-0.13299381109349437,0.08455177011445093,-0.21754558120794532,3,3,0.5430904252696127,0.9073787720658452
MMP0055,xs,s,-1.0928907247066924,-0.1644001027759819,-0.9284906219307104,2,3,0.5468368808613278,0.9079722404678545
MMP0154,xs,s,-1.022665556293742,-0.4226098981798859,-0.600055658113856,3,2,0.5516314114723064,0.9079722404678545
MMP0298,xs,s,-0.28988497585091916,0.41548108432012404,-0.7053660601710432,3,3,0.5517218404136854,0.9079722404678545
MMP1365,xs,s,-0.918416482412756,-0.5573722919812718,-0.36104419043148417,3,3,0.5522328362371712,0.9079722404678545
MMP1719,xs,s,-0.9447797062552544,-0.035271130835682785,-0.9095085754195716,2,2,0.553029098566831,0.9079722404678545
MMP1033,xs,s,0.27894446217888746,0.478396071438165,-0.19945160925927752,2,3,0.5552278551007401,0.9079722404678545
MMP1300,xs,s,1.0724386537675943,1.6727956041113667,-0.6003569503437725,2,3,0.555299236238235,0.9079722404678545
MMP1418,xs,s,-0.35811595723483863,-0.15053762436546037,-0.20757833286937827,3,3,0.5568227552040433,0.9079722404678545
MMP1042,xs,s,-0.9353818941716722,-0.8174180926067668,-0.11796380156490538,3,3,0.5607774979617398,0.9095633804031771
MMP1050,xs,s,-0.11933723186522878,-0.24561426225087749,0.1262770303856487,3,3,0.5611486785176139,0.9095633804031771
MMP1070,xs,s,-0.09059251831605127,-0.5166088806710735,0.4260163623550222,3,3,0.5650693951272404,0.9117409214590441
MMP1259,xs,s,-0.26784850291817536,-0.7848409363279082,0.5169924334097329,3,3,0.5660638645060448,0.9117409214590441
MMP1502,xs,s,-0.6675510366830993,0.02703796754314049,-0.6945890042262398,3,3,0.5687988292715281,0.9117409214590441
MMP0971,xs,s,-0.01572683479240705,0.19530908439040648,-0.21103591918281353,3,3,0.5692084205794031,0.9117409214590441
MMP1623,xs,s,0.6277866697685203,-0.44835788248353714,1.0761445522520574,3,2,0.5761005170696362,0.920066414025919
MMP1041,xs,s,-0.12257792700750647,-0.7162207155252931,0.5936427885177866,3,3,0.5779201106694151,0.9202657480747578
MMP0127,xs,s,-0.5099457022727045,-0.38547393070477765,-0.12447177156792688,3,3,0.5804732214785966,0.9212990702177078
MMP1163,xs,s,1.223542076592189,1.6301842117485286,-0.4066421351563396,2,3,0.5844497889090814,0.9212990702177078
MMP0001,xs,s,-0.39976070985481327,0.11566060137452489,-0.5154213112293382,2,2,0.5856191705212219,0.9212990702177078
MMP1565,xs,s,0.25834877881717716,0.370290703453221,-0.11194192463604385,3,3,0.587500055651284,0.9212990702177078
MMP0091,xs,s,0.5750980838510068,0.688702870888077,-0.11360478703707022,3,3,0.5883625243637884,0.9212990702177078
MMP1136,xs,s,0.6429794746472101,1.1168716382517585,-0.47389216360454844,3,3,0.5887491295866384,0.9212990702177078
MMP1327,xs,s,-0.2767883976915502,-0.039498382710885384,-0.23729001498066485,3,3,0.5913715437199989,0.9227435294251707
MMP1475,xs,s,0.9834221427604719,1.2662401297719956,-0.2828179870115237,3,3,0.5957619576764099,0.9250792728961258
MMP0640,xs,s,0.2514520257404686,-0.35978123716961824,0.6112332629100868,3,3,0.5982857516549809,0.9250792728961258
MMP1240,xs,s,1.0496174268252334,0.38371161897995437,0.6659058078452791,3,3,0.5985124800427237,0.9250792728961258
MMP0572,xs,s,-0.8058871167868564,-0.43906962776476677,-0.36681748902208966,3,3,0.6001663387412955,0.9250792728961258
MMP0601,xs,s,1.5656173165512486,2.0001625092461706,-0.434545192694922,3,3,0.6067762630819623,0.9250792728961258
MMP0166,xs,s,-0.7683685546563139,-1.1072270134043138,0.3388584587479999,2,3,0.6071793713518168,0.9250792728961258
MMP0972,xs,s,0.42095997876047875,0.9244557628401046,-0.5034957840796258,2,2,0.6090581778805502,0.9250792728961258
MMP1560,xs,s,0.13473301556893966,0.2536922829418526,-0.11895926737291293,2,3,0.6094598388311715,0.9250792728961258
MMP0979,xs,s,0.39880692912410326,0.20478155859346855,0.1940253705306347,3,3,0.6112156439444106,0.9250792728961258
MMP1275,xs,s,-0.2847247690607166,-0.8876846161769387,0.6029598471162221,2,2,0.6127671923062517,0.9250792728961258
MMP0894,xs,s,0.3314768923850797,0.18989953434535034,0.14157735803972937,3,3,0.6127977427605451,0.9250792728961258
MMP0684,xs,s,1.0255525237329752,0.6196174590644389,0.40593506466853635,3,3,0.6133122251245032,0.9250792728961258
MMP1062,xs,s,-2.904466748120866,-2.1140658587305943,-0.7904008893902716,2,3,0.6169616550916455,0.9280060352209515
MMP1254,xs,s,-0.10588244756869551,-0.33806190146495224,0.23217945389625672,3,3,0.6231598853009854,0.9301585953289905
MMP0636,xs,s,1.0938541727442381,1.2195899659905993,-0.1257357932463612,3,3,0.6254981996310047,0.9301585953289905
MMP0187,xs,s,-0.009247505647247134,-0.20961654713800407,0.20036904149075693,3,3,0.6274669810733285,0.9301585953289905
MMP1436,xs,s,-0.07953771173257117,-0.23752599417443346,0.1579882824418623,3,3,0.6293935763360655,0.9301585953289905
MMP0447,xs,s,-0.8641199103856724,-0.6380468470247137,-0.22607306336095867,3,3,0.6338679163477214,0.9301585953289905
MMP1101,xs,s,-0.29046130351395805,-0.8157849735552833,0.5253236700413253,3,3,0.6340178612055021,0.9301585953289905
MMP0382,xs,s,0.4610760148816761,0.003369837083742148,0.45770617779793393,3,3,0.6352584427921184,0.9301585953289905
MMP1178,xs,s,0.07740984981778554,-0.25581173828365916,0.3332215881014447,3,2,0.6354304049964341,0.9301585953289905
MMP0386,xs,s,1.0523585909727051,1.2818327209835554,-0.22947413001085026,3,3,0.6375389349747068,0.9301585953289905
MMP1169,xs,s,0.37278609833825654,0.1537118664718575,0.21907423186639904,3,3,0.6386029323164231,0.9301585953289905
MMP1566,xs,s,0.4858111967546191,0.28766373456832345,0.19814746218629564,3,3,0.6395712187117476,0.9301585953289905
MMP0083,xs,s,0.45879338514861717,0.31331867934629015,0.14547470580232702,3,3,0.6406398797581606,0.9301585953289905
MMP1324,xs,s,-0.4809631360899231,-0.30384013523817427,-0.1771230008517488,3,3,0.6406617212763213,0.9301585953289905
MMP1589,xs,s,-0.19319954773041115,-0.6671260321317375,0.47392648440132634,3,3,0.6449798248951071,0.9332387873785462
MMP1138,xs,s,0.6595959930204488,0.35454912755721724,0.30504686546323156,3,3,0.6462205967851443,0.9332387873785462
MMP1032,xs,s,-0.5107432347644479,-0.35516062871317605,-0.1555826060512719,3,3,0.6528926866470611,0.9397367060347653
MMP1206,xs,s,-1.0128979539469634,-1.482577829819154,0.46967987587219073,3,3,0.6589811617179001,0.9397367060347653
MMP0641,xs,s,-0.4767147673701108,-0.25999236484416627,-0.21672240252594455,3,3,0.6633216131507336,0.9397367060347653
MMP0686,xs,s,0.5221257898943429,0.16771727039008788,0.354408519504255,3,3,0.6671253390379364,0.9397367060347653
MMP1265,xs,s,0.532834564896097,1.0758112601646468,-0.5429766952685497,2,3,0.6680866478899974,0.9397367060347653
MMP0344,xs,s,0.677107130032893,0.8661420046949299,-0.18903487466203683,2,3,0.6688549661493388,0.9397367060347653
MMP1152,xs,s,-1.4690718178593214,-1.1626530190580493,-0.3064187988012721,2,3,0.6721657958225367,0.9397367060347653
MMP0126,xs,s,-1.8337967038018477,-1.4997719524318716,-0.3340247513699761,2,2,0.6722652399566094,0.9397367060347653
MMP1520,xs,s,0.05159246398231191,-0.4679890969738591,0.519581560956171,3,3,0.6729072320997693,0.9397367060347653
MMP1579,xs,s,0.3401283978499366,0.10604996338026602,0.23407843446967058,3,3,0.6738248472371756,0.9397367060347653
MMP0013,xs,s,0.1365174783629456,0.55677065123627,-0.4202531728733244,3,3,0.6753392768593298,0.9397367060347653
MMP0297,xs,s,-0.09884272355377925,0.08262107269553128,-0.18146379624931053,3,3,0.6777497789019833,0.9397367060347653
MMP0533,xs,s,0.6553635641151299,1.1187500093279972,-0.4633864452128673,2,2,0.679660369673849,0.9397367060347653
MMP1562,xs,s,1.0817675907061084,0.8096609477298449,0.2721066429762635,2,3,0.679808395533608,0.9397367060347653
MMP0405,xs,s,-0.707311062251139,-0.8547598235932463,0.14744876134210727,3,2,0.6822248265359553,0.9397367060347653
MMP1640,xs,s,-0.573623954989446,-0.7491949277652726,0.17557097277582667,3,3,0.6837684218405918,0.9397367060347653
MMP1318,xs,s,-0.12767403613390724,-0.4210246347780318,0.2933505986441246,3,3,0.6857164596912112,0.9397367060347653
MMP0060,xs,s,-0.7881950607181746,-0.5196507556836811,-0.26854430503449345,3,3,0.6860347629538409,0.9397367060347653
MMP0391,xs,s,-0.9112883817056249,-0.6263518709709385,-0.2849365107346864,3,3,0.686843341743421,0.9397367060347653
MMP1419,xs,s,-0.1399370951574013,-0.08542121897628657,-0.054515876181114725,3,3,0.6878471284435559,0.9397367060347653
MMP0914,xs,s,1.0950614440658863,1.4138226860921146,-0.31876124202622824,3,3,0.6886439502205357,0.9397367060347653
MMP1186,xs,s,0.30489539779968794,0.5110235786615692,-0.20612818086188128,3,3,0.6887941233919643,0.9397367060347653
MMP1349,xs,s,0.07005526118913542,-0.09927094893198547,0.1693262101211209,2,3,0.6917967158052968,0.939827119667785
MMP1347,xs,s,0.5611176553567053,0.6971399799916927,-0.13602232463498742,3,3,0.6923220034385157,0.939827119667785
MMP1114,xs,s,0.2633443016793566,0.660646228712888,-0.39730192703353145,2,2,0.6959803348292826,0.940451814482259
MMP1194,xs,s,1.7423005601026589,2.1283603283594172,-0.38605976825675836,2,2,0.696246094699573,0.940451814482259
MMP0065,xs,s,-0.13394298404677385,0.5206584324041,-0.6546014164508739,2,3,0.7003013448245687,0.9426711005673214
MMP0245,xs,s,-0.4151568368484522,-0.6742958282266528,0.25913899137820057,3,3,0.7030990730550364,0.9426711005673214
MMP1166,xs,s,-0.898828910552511,-0.5315856118148732,-0.36724329873763784,3,2,0.7041676193709782,0.9426711005673214
MMP0034,xs,s,0.08521152703178142,0.02546879366883394,0.059742733362947484,2,3,0.705389153542038,0.9426711005673214
MMP0633,xs,s,1.0530751059951804,0.6824575486016933,0.3706175573934871,3,3,0.7075012396028436,0.9426711005673214
MMP0489,xs,s,0.5720163640841306,0.22623225477275868,0.34578410931137193,2,2,0.7094246957380008,0.9426711005673214
MMP1500,xs,s,-0.04772759676448427,0.13136660079825802,-0.17909419756274228,3,3,0.7101465299107821,0.9426711005673214
MMP0116,xs,s,0.5904398876332665,0.19737333003815924,0.3930665575951072,3,3,0.7129637131561207,0.9426711005673214
MMP1415,xs,s,-0.5394587281335287,-0.36986400433431393,-0.16959472379921475,3,3,0.7135134849597957,0.9426711005673214
MMP1470,xs,s,-0.9438551954766474,-0.712512462665485,-0.23134273281116247,3,3,0.7154862223986752,0.9429830552487395
MMP1569,xs,s,0.9006125079570707,0.7974508888318277,0.10316161912524302,3,2,0.7192044832757025,0.9433258543641988
MMP1303,xs,s,1.0847366449540965,0.7169500794689588,0.36778656548513766,3,3,0.7258368684692326,0.9433258543641988
MMP1159,xs,s,1.872004028735872,2.0813223349984016,-0.20931830626252967,2,3,0.7269899736466405,0.9433258543641988
MMP0214,xs,s,0.05745842409647697,-0.1768283191979342,0.23428674329441118,2,2,0.727808867377155,0.9433258543641988
MMP1711,xs,s,-0.22760173722403235,-0.11624563459213817,-0.11135610263189417,3,3,0.7283211641881716,0.9433258543641988
MMP0121,xs,s,-0.7640193646364847,-1.4832212645716947,0.71920189993521,2,2,0.7297193702470937,0.9433258543641988
MMP0597,xs,s,0.4655495345665048,0.30349800143243205,0.16205153313407272,3,3,0.7300770492384614,0.9433258543641988
MMP0567,xs,s,0.6190538155443992,0.20987023099856478,0.4091835845458344,2,2,0.7318386593872769,0.9433258543641988
MMP0045,xs,s,-0.6098431503968876,-0.5169548611227536,-0.09288828927413406,3,3,0.7321253919100055,0.9433258543641988
MMP0625,xs,s,-0.3910314510457706,-0.5801416728708398,0.18911022182506926,3,3,0.7331188039441839,0.9433258543641988
MMP0309,xs,s,-0.2881431796345133,-0.43013915898430727,0.14199597934979397,3,3,0.7398619702472509,0.9467010934841945
MMP1408,xs,s,0.05572277359063921,-0.026571251217796615,0.08229402480843583,3,3,0.7407232767719047,0.9467010934841945
MMP0123,xs,s,-0.16451916428280874,-0.47991001947650647,0.3153908551936977,3,3,0.7409723107380897,0.9467010934841945
MMP1544,xs,s,-0.539872171918833,-0.38694258753830196,-0.152929584380531,3,3,0.7452052561979907,0.9484606907902627
MMP0702,xs,s,0.17248507894153509,0.3435570649213444,-0.17107198597980933,2,2,0.7458429373249396,0.9484606907902627
MMP1702,xs,s,0.22215598623238886,-0.12983483944020802,0.3519908256725969,2,3,0.7558270779319526,0.9508123566221932
MMP1409,xs,s,-0.31078211604372324,-0.4584159526316653,0.14763383658794205,3,3,0.7562604893679954,0.9508123566221932
MMP0965,xs,s,-0.4318231306916078,-0.7520713956507699,0.32024826495916203,3,3,0.757025774478576,0.9508123566221932
MMP1137,xs,s,1.3177324206018712,1.410093896211176,-0.09236147560930474,3,3,0.7576770267440809,0.9508123566221932
MMP1363,xs,s,-0.04473834407882551,-0.13763575144457565,0.09289740736575014,3,3,0.7583221092683148,0.9508123566221932
MMP1586,xs,s,-0.2730387726197105,-0.5276952048293201,0.2546564322096096,3,3,0.7611766806103961,0.9508123566221932
MMP1046,xs,s,-0.8669808255931487,-0.7944715074087149,-0.07250931818443385,3,3,0.7633192740764956,0.9508123566221932
MMP0340,xs,s,-0.6246620284796829,-0.7334554666232603,0.10879343814357745,3,3,0.7663379331968077,0.9508123566221932
MMP1140,xs,s,0.6111892803004223,0.05567792287920557,0.5555113574212167,2,2,0.7666722922905206,0.9508123566221932
MMP1507,xs,s,-0.7120281275170056,-0.6041794888739472,-0.10784863864305838,3,3,0.7667711490089008,0.9508123566221932
MMP0925,xs,s,-0.1719808703404148,-0.279141120732105,0.10716025039169022,2,3,0.7676531369683868,0.9508123566221932
MMP1643,xs,s,0.1398673867429879,-0.18164285488048534,0.32151024162347325,3,3,0.7691835650301175,0.9508123566221932
MMP0985,xs,s,0.19413976673633315,0.0757015200056379,0.11843824673069525,3,3,0.7704556849240608,0.9508123566221932
MMP1368,xs,s,-0.4745837466776583,-0.5789444499070423,0.10436070322938401,3,3,0.7777024814138034,0.9545184118269009
MMP1039,xs,s,-0.837171783714374,-0.7790697782225883,-0.05810200549178568,3,3,0.7795942128143202,0.9545184118269009
MMP1392,xs,s,0.5328287190846411,0.444233347686348,0.08859537139829315,3,3,0.7810316268957835,0.9545184118269009
MMP1556,xs,s,0.27994600545021453,0.08185418314573674,0.1980918223044778,3,3,0.7822037490229737,0.9545184118269009
MMP1021,xs,s,1.432063959891143,1.3387060286837946,0.09335793120734848,3,2,0.7822480538912908,0.9545184118269009
MMP1716,xs,s,-0.8126769334152296,-0.714599105010942,-0.09807782840428758,3,3,0.78654032298295,0.9571674816191478
MMP1414,xs,s,-0.1957926562355692,-0.3436370968983306,0.1478444406627614,3,3,0.7911053027598544,0.9571674816191478
MMP1191,xs,s,-0.7261090872410064,-0.8090695260849937,0.0829604388439873,3,3,0.7912871985962164,0.9571674816191478
MMP0164,xs,s,0.35304268402087374,0.06099791953942609,0.29204476448144767,3,3,0.7914699801970485,0.9571674816191478
MMP1635,xs,s,1.6850860123593727,1.7783159676282463,-0.09322995526887357,2,3,0.7938205002778964,0.957876737001995
MMP1091,xs,s,0.1646207809146862,0.0063509253857071185,0.1582698555289791,3,3,0.7977123187670971,0.9604385567417599
MMP1621,xs,s,-0.4620596678607434,-0.4064896754107461,-0.055569992449997274,2,3,0.8011848463988442,0.9624853353862222
MMP0410,xs,s,0.3692295462674329,-0.0028021053530697115,0.37203165162050256,2,3,0.8036172036550034,0.963276250738779
MMP1047,xs,s,-0.3539967908289985,-0.48901543487447446,0.13501864404547598,3,3,0.807893554968008,0.9646338420864219
MMP1567,xs,s,0.7946127585270019,0.7231819041021201,0.07143085442488173,3,3,0.8083027590226923,0.9646338420864219
MMP0974,xs,s,1.0427233950284955,0.8948527450242891,0.1478706500042064,3,3,0.8154649073375138,0.9710470278163815
MMP1129,xs,s,-0.9873853685392795,-0.6677580264476356,-0.3196273420916439,2,3,0.8178996648083353,0.9718151378357245
MMP1712,xs,s,-0.24007324083405113,-0.30540983147923,0.06533659064517888,3,3,0.8206775903810819,0.972986750167964
MMP1647,xs,s,-0.8605743635951598,-0.9629796132631802,0.10240524966802034,3,3,0.822991938189844,0.9736048419108612
MMP1018,xs,s,0.2410396945712274,0.4684086961444686,-0.22736900157324122,3,3,0.8256859546397104,0.9738261863322171
MMP1146,xs,s,0.17640359214702717,0.4693240758584916,-0.29292048371146445,2,3,0.8307866641734344,0.9738261863322171
MMP1260,xs,s,-0.7004977119067597,-0.8770953915191549,0.17659767961239525,3,3,0.8333208422716982,0.9738261863322171
MMP0020,xs,s,-0.21968726945860598,-0.3067086368103517,0.08702136735174573,3,3,0.8333822006540069,0.9738261863322171
MMP1145,xs,s,0.3002525699633055,0.10015553428882878,0.20009703567447673,2,3,0.8359330671475422,0.9738261863322171
MMP1181,xs,s,-0.994739891274807,-0.7521668472420242,-0.2425730440327828,2,2,0.8364250895908238,0.9738261863322171
MMP1113,xs,s,0.05524299958646791,-0.025621252539152446,0.08086425212562036,3,3,0.8392008186199098,0.9738261863322171
MMP0212,xs,s,0.11171595091449926,0.025799635684774374,0.08591631522972488,3,3,0.8417377875034089,0.9738261863322171
MMP1421,xs,s,-0.21308571296460146,-0.16859596359617046,-0.044489749368431,3,3,0.8445063238429847,0.9738261863322171
MMP1031,xs,s,-0.13284243622489617,-0.1888521617081663,0.05600972548327013,3,3,0.8463863380069423,0.9738261863322171
MMP1391,xs,s,-0.1404711748283516,-0.03557310907186098,-0.10489806575649063,3,3,0.8468372831675612,0.9738261863322171
MMP1176,xs,s,-1.2999990774673733,-0.9601364565809788,-0.3398626208863945,2,2,0.8473296084301047,0.9738261863322171
MMP1320,xs,s,-0.22983404433902635,-0.2022907977440832,-0.027543246594943144,3,3,0.8490469885738102,0.9738261863322171
MMP1367,xs,s,-0.09879525721456628,-0.2942977473377661,0.1955024901231998,2,3,0.8509463332075133,0.9738261863322171
MMP1439,xs,s,0.5036496620044714,0.3442286534349461,0.1594210085695253,3,3,0.8525208651110584,0.9738261863322171
MMP1270,xs,s,1.0043965248268165,0.8480326127271959,0.15636391209962064,2,3,0.8531061649911462,0.9738261863322171
MMP0092,xs,s,-0.2209771089107855,-0.10266464221695855,-0.11831246669382696,3,3,0.8536671541328459,0.9738261863322171
MMP0181,xs,s,0.06338827305671528,-0.05952086263696429,0.12290913569367956,2,3,0.8557969434049596,0.9741568406594776
MMP0079,xs,s,0.37506936075699643,0.6119139368847637,-0.23684457612776727,3,2,0.8575450641532786,0.9741568406594776
MMP0061,xs,s,1.0259458001734683,1.317566809423204,-0.2916210092497358,3,2,0.8630772744295643,0.9773892979896103
MMP0721,xs,s,-0.5830050910442639,-0.6251025354805247,0.042097444436260845,2,3,0.8652782457670086,0.9773892979896103
MMP0578,xs,s,0.19933022035400005,0.2629232102832624,-0.06359298992926232,3,3,0.8674011782275131,0.9773892979896103
MMP1505,xs,s,-0.43349932621405424,-0.4820390925803168,0.04853976636626256,3,3,0.8727371388435813,0.9773892979896103
MMP1133,xs,s,-0.7410496424116793,-0.5497207636201844,-0.19132887879149485,3,3,0.8784597523886357,0.9773892979896103
MMP1134,xs,s,2.020960949245506,2.0723428579560506,-0.05138190871054471,2,3,0.8785199971736621,0.9773892979896103
MMP0666,xs,s,-0.20037124113266028,-0.4737784056453955,0.27340716451273517,3,2,0.8793918106801751,0.9773892979896103
MMP0281,xs,s,0.7997539641298776,0.8171594666695124,-0.0174055025396348,3,3,0.8815039357831702,0.9773892979896103
MMP0413,xs,s,0.4897891156352682,0.6194299926099736,-0.12964087697470533,3,3,0.8860603893346942,0.9773892979896103
MMP0553,xs,s,0.19442511305886523,0.33010937000975593,-0.1356842569508907,2,3,0.8867888100709631,0.9773892979896103
MMP1547,xs,s,-0.0667264065091187,-0.08609290147034034,0.019366494961221642,3,3,0.8881908590890246,0.9773892979896103
MMP0622,xs,s,1.274172403083132,1.1454728544292188,0.1286995486539133,3,2,0.8888830710844348,0.9773892979896103
MMP0729,xs,s,0.7078430594052074,0.8119766925144996,-0.10413363310929213,3,3,0.8899391423819283,0.9773892979896103
MMP0274,xs,s,0.763013569064957,0.5822982186793433,0.1807153503856137,2,2,0.8900340053793666,0.9773892979896103
MMP1524,xs,s,-0.9048662769844649,-0.9983492376130289,0.09348296062856398,2,3,0.8928488069753815,0.9773892979896103
MMP1100,xs,s,2.100901848708318,2.17385805244419,-0.07295620373587175,2,3,0.8929993410221435,0.9773892979896103
MMP1210,xs,s,0.946653126765343,0.6632939840652573,0.28335914270008566,3,2,0.8956564913285705,0.9773892979896103
MMP1043,xs,s,-0.9741538668103099,-0.8469905056702975,-0.12716336114001237,3,3,0.8973258931333451,0.9773892979896103
MMP0312,xs,s,-0.14822887098833623,-0.043769531608449576,-0.10445933937988666,3,3,0.9006359748104282,0.9773892979896103
MMP1016,xs,s,1.6339819729799172,1.5897505656556181,0.04423140732429909,3,3,0.9007782305202925,0.9773892979896103
MMP0825,xs,s,1.446922559699887,1.5301193890591136,-0.08319682935922668,3,3,0.9013347906077664,0.9773892979896103
MMP0038,xs,s,-0.763061576188652,-0.8901579291617079,0.12709635297305588,2,2,0.9015620964542739,0.9773892979896103
MMP0251,xs,s,-0.2586868809507759,-0.20923830171481853,-0.049448579235957385,3,3,0.9074318793781705,0.9773892979896103
MMP0369,xs,s,-0.7268279217689443,-0.7889523861560143,0.06212446438706998,3,3,0.9076266489336786,0.9773892979896103
MMP0887,xs,s,-0.6731968805832395,-0.5946291782836403,-0.0785677022995992,3,3,0.908481683508104,0.9773892979896103
MMP0040,xs,s,0.8984813594694273,0.8036756228158216,0.0948057366536057,3,3,0.9086432598121239,0.9773892979896103
MMP0989,xs,s,-1.2724324674317982,-1.4060982703437865,0.13366580291198837,3,2,0.9102785877319726,0.9773892979896103
MMP0618,xs,s,0.8096146208658587,0.7565665385158926,0.05304808234996605,3,3,0.910790027224204,0.9773892979896103
MMP0593,xs,s,-0.270431465772659,-0.23831225982622808,-0.03211920594643089,3,3,0.9128348077998656,0.9776514805430514
MMP1366,xs,s,-0.3086406558684849,-0.35149235388329564,0.04285169801481076,3,3,0.9171219546818645,0.9790594856461672
MMP0540,xs,s,-0.8629666033309107,-0.9048308395825236,0.04186423625161295,3,3,0.9182852643263018,0.9790594856461672
MMP1317,xs,s,1.1993086524478784,1.1257891120828791,0.0735195403649993,3,2,0.9195586329273394,0.9790594856461672
MMP1298,xs,s,1.583553314534971,1.6050469510349725,-0.02149363650000158,3,3,0.9272675392907164,0.9791575736076712
MMP0178,xs,s,0.7151670381339877,0.638748906262523,0.07641813187146473,3,3,0.9289143375781823,0.9791575736076712
MMP1371,xs,s,-0.09067452155112764,-0.11276819524671156,0.022093673695583918,3,3,0.9314594261930467,0.9791575736076712
MMP0736,xs,s,0.31355163216372667,0.29662189428040103,0.016929737883325635,3,3,0.9335011956490188,0.9791575736076712
MMP0306,xs,s,1.1971335708365165,1.2501306272851227,-0.052997056448606195,3,3,0.9360675103714281,0.9791575736076712
