Gene names (ordered locus ),group1,group2,mean_group1,mean_group2,log2FC,n_group1,n_group2,p_value,fdr
MMP1567,xs,i,-0.41865231728240326,-0.3497953666205435,-0.06885695066185976,3,3,0.813421967082735,0.9438235888912125
MMP1347,xs,i,-0.03278203306695163,-0.07612964596218603,0.04334761289523441,3,3,0.8173843161421981,0.9438235888912125
MMP1391,xs,i,0.19137268186209408,0.14037127159379667,0.05100141026829741,3,3,0.8201431557688179,0.9438235888912125
MMP0154,xs,i,1.4009992211260573,1.2322778264873318,0.1687213946387256,3,3,0.8219523205467357,0.9438235888912125
MMP1354,xs,i,-0.15183476139678054,-0.5848756925432717,0.4330409311464911,2,2,0.8222045801911517,0.9438235888912125
MMP0341,xs,i,0.024571548245910457,0.3199559615662997,-0.2953844133203892,3,3,0.8244754116251418,0.9438235888912125
MMP1420,xs,i,-1.0962851444322335,-1.200791512727833,0.10450636829559956,3,3,0.8253922111754388,0.9438235888912125
MMP0578,xs,i,0.32089444479539886,-0.004230930686897061,0.3251253754822959,3,2,0.8257098251734785,0.9438235888912125
MMP0443,xs,i,-0.6332710480293817,-0.5522741074784886,-0.08099694055089313,3,3,0.82611380104042,0.9438235888912125
MMP1637,xs,i,-0.1757297997840117,-0.13072622103397183,-0.04500357875003988,3,3,0.8276189512046105,0.9438235888912125
MMP1270,xs,i,2.0023591507062948,2.1397665016560357,-0.13740735094974088,3,3,0.8288680702786781,0.9438235888912125
MMP0103,xs,i,-1.1382931544628037,-1.0740099187793744,-0.06428323568342931,3,3,0.8303895685165215,0.9438235888912125
MMP1015,xs,i,0.09870235585076141,0.050837654012865115,0.0478647018378963,3,3,0.8314276693806351,0.9438235888912125
MMP0559,xs,i,0.882874493995906,1.0508376546228362,-0.16796316062693017,3,3,0.8326747031734849,0.9438235888912125
MMP0391,xs,i,-1.331984625461932,-1.4574357678202574,0.12545114235832533,3,3,0.836098327965429,0.9444787179967001
MMP0298,xs,i,-1.2406049462037843,-1.1441498448635956,-0.09645510134018864,3,3,0.8370230554701295,0.9444787179967001
MMP0500,xs,i,0.07523924568812879,-0.14414984558039554,0.21938909126852432,3,3,0.8429275528146382,0.9490038291238959
MMP0539,xs,i,-0.6480690869183193,-0.7231383771133668,0.07506929019504749,3,3,0.8485478616834844,0.9518117082053604
MMP1634,xs,i,2.9799877521220153,3.097260022737371,-0.11727227061535572,3,3,0.8492212246862199,0.9518117082053604
MMP1563,xs,i,-0.23463097746370112,-0.31567423610494566,0.08104325864124454,3,3,0.8522211746118644,0.9530419832155002
MMP1668,xs,i,-0.786414920179745,-0.6664967094274875,-0.1199182107522575,3,3,0.8600948220520652,0.9548302642822882
MMP1148,xs,i,0.12590694418221507,0.28294552398516126,-0.1570385798029462,3,3,0.8616484427755293,0.9548302642822882
MMP0577,xs,i,-1.6345217609993714,-1.52057751742053,-0.11394424357884136,3,3,0.8638577368344629,0.9548302642822882
MMP1026,xs,i,0.26687552506861667,0.23501799585615726,0.03185752921245941,3,3,0.8647374602011539,0.9548302642822882
MMP1031,xs,i,-0.5889675764573277,-0.5341248469521733,-0.05484272950515434,3,3,0.870887329412914,0.9548302642822882
MMP1122,xs,i,-1.1704159513731442,-1.2514592098260497,0.0810432584529055,3,3,0.8758317685364048,0.9548302642822882
MMP1543,xs,i,-1.3767364341197332,-1.4278620500296677,0.051125615909934474,3,3,0.8774528289576338,0.9548302642822882
MMP1560,xs,i,-1.063106586881349,-1.0058040128100416,-0.057302574071307344,3,3,0.8776546712736886,0.9548302642822882
MMP1566,xs,i,-0.9247607528998946,-0.843995070107999,-0.08076568279189555,3,3,0.8777275925828247,0.9548302642822882
MMP1016,xs,i,1.0957284576625164,1.183010124917514,-0.08728166725499764,3,3,0.8804946841399628,0.9548302642822882
MMP1403,xs,i,-1.4629973689120368,-1.487398959934966,0.02440159102292916,3,3,0.8815868345952784,0.9548302642822882
MMP1556,xs,i,0.45440708805416136,0.5548040009139341,-0.10039691285977276,3,3,0.8825030434654342,0.9548302642822882
MMP1157,xs,i,0.7108694450460615,0.9151243072752693,-0.20425486222920775,3,2,0.8827367991723651,0.9548302642822882
MMP0373,xs,i,1.140646489422265,1.290397240966028,-0.14975075154376305,2,2,0.8845192983616914,0.9548302642822882
MMP1205,xs,i,-1.2580940876452045,-1.0848756939949447,-0.17321839365025982,3,2,0.8849955285110567,0.9548302642822882
MMP0694,xs,i,-0.21225957903350215,-0.3195061159427016,0.10724653690919947,3,3,0.8857213102239238,0.9548302642822882
MMP1364,xs,i,-0.8398227873570594,-0.7377774159005134,-0.10204537145654602,3,3,0.8901664292719706,0.9548302642822882
MMP1181,xs,i,0.2566794187509875,0.3706236598275412,-0.11394424107655371,3,3,0.8915861374531385,0.9548302642822882
MMP1375,xs,i,-0.679105555376451,-0.8108165132148443,0.13171095783839326,3,3,0.8922707922615063,0.9548302642822882
MMP1191,xs,i,-0.9380277565698395,-0.9986441034524391,0.06061634688259965,3,3,0.8937186564042168,0.9548302642822882
MMP0153,xs,i,2.3593491455185607,2.241619586724311,0.11772955879424973,2,2,0.8952992936441013,0.9548302642822882
MMP1564,xs,i,-0.5037492847064776,-0.6158290120066768,0.11207972730019922,3,3,0.8957489505243024,0.9548302642822882
MMP0227,xs,i,0.047751859941749464,0.10676112440510825,-0.05900926446335879,3,3,0.9049156184375736,0.9603762480571341
MMP0897,xs,i,1.7168434142150126,1.7741459885920545,-0.05730257437704189,3,3,0.9050941311052132,0.9603762480571341
MMP1242,xs,i,-0.7297732524042831,-0.5848756925432717,-0.1448975598610115,3,2,0.9067025256108271,0.9603762480571341
MMP1133,xs,i,-0.31279880856839337,-0.5042309303623664,0.19143212179397306,2,2,0.9107057500310873,0.9616934239201377
MMP1505,xs,i,-1.5902011588086546,-1.5462659809566877,-0.04393517785196699,3,3,0.9126472739000542,0.9616934239201377
MMP1146,xs,i,-1.5037492827073382,-1.3957790119467275,-0.10797027076061072,3,3,0.9141113271290897,0.9616934239201377
MMP0245,xs,i,0.34435755364711057,0.4348386851933737,-0.09048113154626314,3,3,0.9156242778640832,0.9616934239201377
MMP0127,xs,i,-0.15400523070930125,-0.1768528540572231,0.02284762334792184,3,3,0.9214718935173962,0.9629304606795482
MMP1017,xs,i,-0.6556424464710974,-0.723138377834546,0.06749593136344867,3,3,0.92566920786474,0.9629304606795482
MMP0098,xs,i,0.6602017472289239,0.7175043210381848,-0.05730257380926096,3,3,0.9265518554047626,0.9629304606795482
MMP1408,xs,i,-0.5914274204727309,-0.6158290122486222,0.024401591775891296,3,3,0.9276870135999744,0.9629304606795482
MMP1416,xs,i,-1.1197482548558788,-1.0820769085667168,-0.03767134628916202,3,3,0.9319778537150343,0.9629304606795482
MMP1188,xs,i,-1.0232460486429649,-0.9896830058617733,-0.0335630427811916,3,3,0.9321215507708179,0.9629304606795482
MMP0908,xs,i,1.2801425279330247,1.2458251548680068,0.03431737306501792,3,3,0.9321401715835071,0.9629304606795482
MMP1207,xs,i,-1.6372619290067594,-1.6724706792923687,0.035208750285609325,3,3,0.9338035928442319,0.9629304606795482
MMP0550,xs,i,-1.0708093413149617,-1.200791512727833,0.12998217141287127,2,3,0.9341002073657892,0.9629304606795482
MMP0261,xs,i,0.4516669188439115,0.5225168209420353,-0.07084990209812381,3,3,0.9367736673016238,0.9637035057866807
MMP1288,xs,i,0.3443575538425195,0.44017738190385547,-0.09581982806133599,3,2,0.9434864436203665,0.968620303798778
MMP1050,xs,i,-0.2838167077601101,-0.25903256923800483,-0.02478413852210526,3,3,0.9485129846617479,0.9717893769233859
MMP1520,xs,i,1.7256089898881952,1.6917817009467393,0.033827288941455924,2,3,0.9568845597028377,0.9778403378327657
MMP1697,xs,i,-2.9197251233405215,-2.9656470023827053,0.04592187904218381,3,2,0.9583225666185389,0.9778403378327657
MMP0884,xs,i,-0.27558322661578744,-0.2318279808583268,-0.04375524575746065,3,3,0.9667315310876864,0.9844156444612416
MMP1315,xs,i,-0.11974825417945818,-0.14414984558039556,0.02440159140093738,3,3,0.9777997845684652,0.9927375283555344
MMP0041,xs,i,0.12321584346700899,0.13516456877426203,-0.011948725307253036,3,3,0.9788669441270139,0.9927375283555344
MMP0657,xs,i,-0.6655582273450905,-0.6724706791541143,0.0069124518090237785,3,3,0.9824130948783587,0.9931170188196634
MMP1113,xs,i,-0.604974748776692,-0.5847925436898004,-0.020182205086891614,3,3,0.9832056713264532,0.9931170188196634
MMP0687,xs,i,1.050176747646097,1.0596617247210995,-0.00948497707500251,3,3,0.9871043590478625,0.9950488609315475
MMP0650,xs,i,0.26620246871669695,0.2618277454431115,0.004374723273585457,3,3,0.9944625051805116,0.9984991595003695
MMP1054,xs,i,-0.5246387149011448,-0.5228370288133505,-0.0018016860877942964,3,3,0.9945131349115457,0.9984991595003695
MMP0257,xs,i,-0.06908055594934297,-0.07001903886379168,0.0009384829144487156,3,3,0.9968759728131671,0.9988697247587934
MMP1153,xs,i,-0.28335196302300475,-0.2824956786733434,-0.0008562843496613404,2,3,0.9989760215490417,0.9989760215490417
MMP0151,xs,i,-0.15183476168390989,-0.008950176737609979,-0.1428845849462999,2,1,,
MMP0155,xs,i,1.3289940545487153,-0.5758387076277771,1.9048327621764924,1,1,,
MMP0168,xs,i,0.4652142469211901,-1.1608012083489334,1.6260154552701236,3,1,,
MMP0181,xs,i,0.640646489422265,1.4742674419923136,-0.8336209525700486,2,1,,
MMP0203,xs,i,0.14064648905950722,-1.00895017673761,1.149596665797117,2,1,,
MMP0262,xs,i,-0.4706127395677939,-0.8476606523757996,0.37704791280800565,1,1,,
MMP0271,xs,i,0.32899405397445664,0.15233934762420043,0.1766547063502562,1,1,,
MMP0295,xs,i,1.475130028111277,1.4742674419923136,0.0008625861189632822,3,1,,
MMP0311,xs,i,0.32899405397445664,0.15233934762420043,0.1766547063502562,1,1,,
MMP0319,xs,i,0.32899405397445664,-1.1608012083489334,1.48979526232339,1,1,,
MMP0330,xs,i,-0.6518347616839099,0.42416129237222294,-1.0759960540561329,2,1,,
MMP0335,xs,i,0.7823739230549627,0.8641758354793427,-0.08180191242438006,1,2,,
MMP0349,xs,i,0.32899405397445664,-0.8476606523757996,1.1766547063502562,1,1,,
MMP0351,xs,i,1.6700933341041928,0.8391987916510667,0.8308945424531261,2,1,,
MMP0357,xs,i,-0.8370826186611415,-2.1608012083489334,1.3237185896877919,3,1,,
MMP0405,xs,i,-0.6710059460255433,-1.1608012083489334,0.4897952623233901,1,1,,
MMP0410,xs,i,1.4331277401656821,-0.008950176737609979,1.442077916903292,2,1,,
MMP0411,xs,i,0.6406464896187049,-0.16080120834893333,0.8014476979676382,2,1,,
MMP0431,xs,i,1.140646489422265,1.3129779181497525,-0.17233142872748752,2,1,,
MMP0433,xs,i,-0.6710059460255433,0.2076055578173065,-0.8786115038428498,1,2,,
MMP0439,xs,i,0.6406464896187049,0.42416129237222294,0.2164851972464819,2,1,,
MMP0440,xs,i,1.68926451888716,-0.6724706789391083,2.361735197826268,1,3,,
MMP0487,xs,i,-1.151834758827678,-3.4326231530969555,2.2807883942692775,2,1,,
MMP0516,xs,i,-0.0631065872541474,0.15233934762420043,-0.21544593487834784,3,1,,
MMP0567,xs,i,-1.4530815886311865,-0.8476606523757996,-0.605420936255387,3,1,,
MMP0569,xs,i,1.3481652394420158,0.8391987916510667,0.5089664477909491,2,1,,
MMP0580,xs,i,-1.2559684478952167,0.8391987916510667,-2.0951672395462833,1,1,,
MMP0601,xs,i,1.6509221493212258,-0.6358241641961265,2.2867463135173525,1,2,,
MMP0605,xs,i,0.9139565554612908,-0.2923944421826935,1.2063509976439843,1,2,,
MMP0607,xs,i,0.4331277401656821,1.4241612929098226,-0.9910335527441405,2,1,,
MMP0636,xs,i,1.6509221493212258,1.399446530572305,0.2514756187489209,1,2,,
MMP0656,xs,i,1.6555201610127772,1.9596942693109123,-0.30417410829813507,2,1,,
MMP0666,xs,i,0.3481652388752877,-1.8476606523757997,2.1958258912510873,2,1,,
MMP0668,xs,i,0.9139565554612908,-0.9283054145567047,1.8422619700179954,1,2,,
MMP0684,xs,i,-0.28913055464829346,-0.8476606523757996,0.5585300977275061,3,1,,
MMP0737,xs,i,0.14064648942226504,1.161126886538429,-1.020480397116164,2,1,,
MMP0738,xs,i,0.34816523972161467,-0.8476606523757996,1.1958258920974143,2,1,,
MMP0808,xs,i,2.537261426088294,2.1523393469751393,0.3849220791131547,1,1,,
MMP0819,xs,i,1.68926451888716,0.8391987916510667,0.8500657272360933,1,1,,
MMP0829,xs,i,-0.9221701937916644,-1.9699343539208798,1.0477641601292154,1,3,,
MMP0874,xs,i,2.537261426088294,2.389307923476937,0.14795350261135676,1,2,,
MMP0902,xs,i,0.848165239162417,-0.008950176737609979,0.857115415900027,2,1,,
MMP0919,xs,i,-0.15183476168390989,0.42416129237222294,-0.5759960540561329,2,1,,
MMP0929,xs,i,0.32899405397445664,0.03729032644050282,0.2917037275339538,1,3,,
MMP0959,xs,i,0.8826359550075906,1.6465537141694708,-0.7639177591618802,2,1,,
MMP1008,xs,i,0.2702267464255787,-1.1608012083489334,1.4310279547745122,3,1,,
MMP1014,xs,i,0.6406464897093943,-0.8476606523757996,1.4883071420851939,2,1,,
MMP1029,xs,i,-0.15183476112471225,-1.00895017673761,0.8571154156128976,2,1,,
MMP1056,xs,i,-0.4706127395677939,-1.00895017673761,0.538337437169816,1,1,,
MMP1064,xs,i,-0.15183476056551465,-0.5758387076277771,0.42400394706226247,2,1,,
MMP1069,xs,i,0.9139565554612908,0.3841709877048514,0.5297855677564394,1,3,,
MMP1075,xs,i,-0.08604344530438725,-1.5042309303623664,1.4181874850579792,1,2,,
MMP1090,xs,i,-1.1197482535130785,-1.00895017673761,-0.1107980767754686,3,1,,
MMP1091,xs,i,0.9935350805051445,0.7373018474799414,0.25623323302520307,3,1,,
MMP1114,xs,i,-0.6710059460255433,-0.08487569254327165,-0.5861302534822717,1,2,,
MMP1126,xs,i,0.9139565554612908,-0.008950176737609979,0.9229067321989008,1,1,,
MMP1134,xs,i,0.14064648923586578,0.6465537137086708,-0.505907224472805,2,1,,
MMP1151,xs,i,-1.6326635773422764,-2.598339872149383,0.9656762948071067,1,3,,
MMP1154,xs,i,3.07788104922572,2.646553713939071,0.4313273352866491,2,1,,
MMP1161,xs,i,0.7216719075639094,2.691489541180148,-1.9698176336162385,2,1,,
MMP1167,xs,i,1.9139565546956128,2.442294623579201,-0.5283380688835884,1,3,,
MMP1223,xs,i,2.3673364240557175,3.3129779181497523,-0.9456414940940348,1,1,,
MMP1253,xs,i,-1.2559684478952167,0.42416129237222294,-1.6801297402674396,1,1,,
MMP1303,xs,i,1.229826978727078,1.898944493277629,-0.669117514550551,1,3,,
MMP1316,xs,i,-0.07080934279666865,-0.8476606523757996,0.776851309579131,2,1,,
MMP1337,xs,i,0.3673364237761188,-0.8476606523757996,1.2149970761519184,1,1,,
MMP1382,xs,i,-3.217626073589852,-2.7457637122956897,-0.47186236129416237,1,1,,
MMP1385,xs,i,-2.2176260803002226,-1.5848756939949447,-0.6327503863052779,1,2,,
MMP1396,xs,i,-0.14868464428060385,-0.8476606523757996,0.6989760080951957,1,1,,
MMP1480,xs,i,-0.48411805460410723,-1.00895017673761,0.5248321221335026,3,1,,
MMP1489,xs,i,0.9522989248700734,-0.008950176737609979,0.9612491016076834,1,1,,
MMP1498,xs,i,-0.8593535113233318,-1.1608012083489334,0.3014476970256016,2,1,,
MMP1523,xs,i,0.3673364237761188,0.5760123239835463,-0.2086759002074275,1,1,,
MMP1525,xs,i,0.5091292866544874,1.161126886538429,-0.6519975998839416,2,1,,
MMP1569,xs,i,3.0294337728223284,1.991049822899472,1.0383839499228564,1,1,,
MMP1623,xs,i,1.3289940545487153,-0.008950176737609979,1.3379442312863252,1,1,,
MMP1624,xs,i,2.1843779104527936,1.1523393469751393,1.0320385634776543,2,1,,
MMP1630,xs,i,2.544323950535973,0.061591213909114526,2.4827327366268586,2,1,,
MMP1635,xs,i,1.9331277399742626,2.4742674419923136,-0.5411397020180511,2,1,,
MMP1663,xs,i,1.1406464897093942,-1.00895017673761,2.149596666447004,2,1,,
MMP1690,xs,i,0.9522989248700734,0.20760555781730647,0.7446933670527669,1,2,,
MMP1696,xs,i,-2.0708093417970987,-2.7457637122956897,0.674954370498591,2,1,,
MMP1704,xs,i,1.6509221493212258,0.41512430745672835,1.2357978418644975,1,2,,
MMP1720,xs,i,2.194288390380839,2.312977917569083,-0.11868952718824399,2,1,,
