Gene names (ordered locus ),growth_rate,bio_rep,log2_ratio
MMP1369,f,3.0,0.11811151851553703
MMP1369,m,1.0,-0.7880308801843897
MMP1369,m,2.0,-0.635027905635261
MMP1369,m,3.0,0.2844998913081361
MMP1369,s,1.0,-0.3097724055216787
MMP1369,s,2.0,-0.3224416434500201
MMP1369,s,3.0,-0.032176870702353214
MMP1369,xs,1.0,0.0037057303018735352
MMP1369,xs,2.0,0.32114280030506853
MMP1369,xs,3.0,-0.19806537035697205
MMP1370,f,1.0,-0.3269038762307402
MMP1370,f,2.0,-0.5046920146499732
MMP1370,f,3.0,0.010400675319480045
MMP1370,m,1.0,-0.6144846832883002
MMP1370,m,2.0,-0.5957307433251169
MMP1370,m,3.0,-0.10695046142043592
MMP1370,s,1.0,-0.35204367337812376
MMP1370,s,2.0,-0.5292457590271704
MMP1370,s,3.0,-0.41274180901231877
MMP1370,xs,1.0,-0.28632425295170433
MMP1370,xs,2.0,-0.3108463283632474
MMP1370,xs,3.0,0.18854364744045868
MMP1371,f,1.0,-0.3824162554196911
MMP1371,f,2.0,-0.5702379709036106
MMP1371,f,3.0,-0.1416526071128029
MMP1371,m,1.0,-0.6050757781553671
MMP1371,m,2.0,-0.7389131633544271
MMP1371,m,3.0,-0.27961705554851174
MMP1371,s,1.0,-0.34598139576967285
MMP1371,s,2.0,-0.24927259752093822
MMP1371,s,3.0,0.25694940755047646
MMP1371,xs,1.0,-0.38475574647309435
MMP1371,xs,2.0,0.12040870468806313
MMP1371,xs,3.0,-0.007676522868351676
MMP1372,f,1.0,-0.5707787081547876
MMP1372,f,2.0,0.09772045807138674
MMP1372,m,1.0,-0.5412800899469075
MMP1372,m,2.0,-0.26324302492395785
MMP1372,s,1.0,-0.3373954553559194
MMP1372,s,2.0,-0.19191163718367807
MMP1372,s,3.0,1.3550162642195498
MMP1372,xs,2.0,1.4483723946120535
MMP1373,f,1.0,-0.10763488700012304
MMP1373,f,2.0,0.32349350249500103
MMP1373,f,3.0,-0.6571517629871806
MMP1373,m,1.0,0.14103571631940007
MMP1373,m,2.0,0.5357980195624384
MMP1373,m,3.0,-0.5627388399170967
MMP1373,s,1.0,0.2941590524923772
MMP1373,s,2.0,0.36543487797759777
MMP1373,s,3.0,-0.09106213059997981
MMP1373,xs,1.0,-0.22638155109995903
MMP1373,xs,2.0,-0.28079723928405237
MMP1373,xs,3.0,0.23723675966533464
MMP1375,f,1.0,-0.4565143885949683
MMP1375,f,2.0,-1.3193820578216737
MMP1375,f,3.0,-1.0188469072719482
MMP1375,m,1.0,-0.9064277855232604
MMP1375,m,2.0,-3.3510744405468786
MMP1375,m,3.0,-2.5701010773145856
MMP1375,s,1.0,-1.7025728730718022
MMP1375,s,2.0,-1.8772906688648294
MMP1375,s,3.0,-0.20682695395822948
MMP1375,xs,3.0,-0.4183665740269305
MMP1379,f,1.0,0.5330649218696376
MMP1379,f,2.0,0.049595077403346996
MMP1379,f,3.0,-1.0509570933194483
MMP1379,m,2.0,-0.32820450765695597
MMP1379,s,3.0,-1.9545570292388328
MMP1379,xs,1.0,0.12865620284280382
MMP1379,xs,2.0,0.4625758880422042
MMP1381,f,1.0,-0.8635182940021364
MMP1381,f,2.0,-0.2199089903958086
MMP1381,m,1.0,0.3296415334708844
MMP1381,m,2.0,-1.373084896219325
MMP1381,m,3.0,-1.7431475068417681
MMP1381,s,1.0,-1.8822034416452071
MMP1381,s,2.0,-2.1442662094833596
MMP1381,s,3.0,-0.9323612831246367
MMP1381,xs,1.0,-0.41613645041648234
MMP1381,xs,2.0,-1.282272988854114
MMP1381,xs,3.0,-1.4426340800575013
MMP1386,f,3.0,1.1659557733420507
MMP1386,m,3.0,1.1312028974386699
MMP1386,s,3.0,0.8163949091691213
MMP1386,xs,1.0,0.24123003551544533
MMP1386,xs,2.0,0.9604526576117596
MMP1391,f,1.0,-0.2263406992005174
MMP1391,f,2.0,-0.14466067859230644
MMP1391,f,3.0,-0.5725788542377449
MMP1391,m,1.0,0.12094339128458963
MMP1391,m,2.0,0.16246426241087733
MMP1391,m,3.0,-0.22805662348959752
MMP1391,s,1.0,-0.1638912697768855
MMP1391,s,2.0,-0.08879956371168392
MMP1391,s,3.0,0.14597150627298647
MMP1391,xs,1.0,-0.735393225430617
MMP1391,xs,2.0,-0.48142133665857134
MMP1391,xs,3.0,0.7954010376041335
MMP1392,f,1.0,0.04812918838664266
MMP1392,f,2.0,0.2370562826800041
MMP1392,f,3.0,-0.8084373492992444
MMP1392,m,1.0,0.5566064190041469
MMP1392,m,2.0,0.6706970690830945
MMP1392,m,3.0,1.2726204546629918
MMP1392,s,1.0,0.39917886517071405
MMP1392,s,2.0,0.4768116293173428
MMP1392,s,3.0,0.45670954857098717
MMP1392,xs,1.0,1.027008117629842
MMP1392,xs,2.0,0.06253340583303668
MMP1392,xs,3.0,0.5089446337910448
MMP1394,f,1.0,-0.6281623826695795
MMP1394,m,2.0,-0.5929192245494992
MMP1394,s,2.0,-1.0028882793248266
MMP1396,f,1.0,-1.6529013293777317
MMP1396,f,2.0,-0.45600928033515
MMP1396,m,2.0,-0.17193946957133752
MMP1397,f,3.0,-0.3291596641184381
MMP1397,m,3.0,-0.5691795034802285
MMP1397,s,3.0,-0.7809089417538033
MMP1397,xs,2.0,-0.5974346832402377
MMP1401,f,2.0,0.8576383174173754
MMP1401,f,3.0,0.6048649100775753
MMP1401,m,1.0,0.9825829469225906
MMP1401,m,2.0,0.6612617582568356
MMP1401,m,3.0,0.6558392347114324
MMP1401,s,1.0,0.8759182256785505
MMP1401,s,2.0,0.8344671061465023
MMP1401,s,3.0,0.7707633413587388
MMP1401,xs,1.0,0.23711484418208514
MMP1401,xs,2.0,0.4648886496496695
MMP1403,f,1.0,-0.2545201305746608
MMP1403,f,2.0,-0.5941438550440442
MMP1403,f,3.0,0.3514597113833465
MMP1403,m,1.0,-0.6278761962753805
MMP1403,m,2.0,-0.753059483276513
MMP1403,m,3.0,0.10412651116079497
MMP1403,s,1.0,-0.6122705897003557
MMP1403,s,2.0,-0.2824734684671084
MMP1403,s,3.0,-0.17943906137598195
MMP1403,xs,1.0,-0.44515214130255787
MMP1403,xs,2.0,-0.4622708836772804
MMP1403,xs,3.0,2.1139934984030178
MMP1404,f,1.0,-0.11296157695073233
MMP1404,f,2.0,-0.504102595322045
MMP1404,f,3.0,0.11256436490549072
MMP1404,m,1.0,-0.587740959559389
MMP1404,m,2.0,-0.6565457897404189
MMP1404,m,3.0,-0.05290946404657112
MMP1404,s,1.0,-0.26492345644758863
MMP1404,s,2.0,-0.10764997360851485
MMP1404,s,3.0,-0.024858115839523787
MMP1404,xs,1.0,-0.08407802894245187
MMP1404,xs,2.0,0.4564312450602727
MMP1404,xs,3.0,0.38193521193611285
MMP1405,f,1.0,-0.2009126939259964
MMP1405,m,2.0,-2.1713684183119812
MMP1405,s,1.0,-1.3365104686370302
MMP1406,f,1.0,0.9130921995928936
MMP1406,f,2.0,1.372892626185676
MMP1406,f,3.0,0.12724043645007158
MMP1406,m,1.0,1.097019380962552
MMP1406,m,2.0,1.1272196221567512
MMP1406,m,3.0,0.7570232465074596
MMP1406,s,1.0,1.051846139344182
MMP1406,s,2.0,1.193320094683898
MMP1406,s,3.0,0.7853108822318051
MMP1406,xs,1.0,-1.2614708486947663
MMP1406,xs,2.0,0.6396952333995822
MMP1406,xs,3.0,-0.38835545662633836
MMP1408,f,1.0,-0.38212712510146307
MMP1408,f,2.0,-0.20021307378207473
MMP1408,f,3.0,0.013355159531115943
MMP1408,m,1.0,-0.6019695113502422
MMP1408,m,2.0,-0.3881946145996135
MMP1408,m,3.0,-0.12094437624099087
MMP1408,s,1.0,-0.2182091660860277
MMP1408,s,2.0,-0.022853186155457703
MMP1408,s,3.0,0.16134859858809555
MMP1408,xs,1.0,-0.11924969072859026
MMP1408,xs,2.0,-0.167016012548995
MMP1408,xs,3.0,0.4534340240495029
MMP1409,f,1.0,-0.31627598428902165
MMP1409,f,2.0,-0.6185376253435798
MMP1409,f,3.0,0.2840451237155918
MMP1409,m,1.0,-0.7717801827873814
MMP1409,m,2.0,-0.8538234580717673
MMP1409,m,3.0,0.4051432846398024
MMP1409,s,1.0,-0.6793376014511816
MMP1409,s,2.0,-0.3848915555870682
MMP1409,s,3.0,-0.31101870085674593
MMP1409,xs,1.0,-0.6929030325819744
MMP1409,xs,2.0,-0.7429554634630712
MMP1409,xs,3.0,0.5035121479138758
MMP1410,f,1.0,-0.30961791478387307
MMP1410,f,2.0,-0.5877081895159949
MMP1410,f,3.0,0.09138723377354734
MMP1410,m,1.0,-0.6944971049040652
MMP1410,m,2.0,-0.7471598484635318
MMP1410,m,3.0,0.3377659604906049
MMP1410,s,1.0,-0.5488731889409039
MMP1410,s,2.0,-0.21471578500451227
MMP1410,s,3.0,-0.2451227777514349
MMP1410,xs,1.0,-1.6074457981677683
MMP1410,xs,2.0,-0.735339703388154
MMP1410,xs,3.0,-0.11924281359318796
MMP1411,f,1.0,-0.18631526024501022
MMP1411,f,2.0,-0.621477043701471
MMP1411,f,3.0,0.18381183171873516
MMP1411,m,1.0,-0.6732177698965288
MMP1411,m,2.0,-0.7100544936726582
MMP1411,m,3.0,0.3080457946065916
MMP1411,s,1.0,-0.40856673250687564
MMP1411,s,2.0,-0.15814324453801812
MMP1411,s,3.0,-0.007868913581454065
MMP1411,xs,1.0,-0.5419231796574783
MMP1411,xs,2.0,-0.23452870938955017
MMP1411,xs,3.0,-0.15279921730634455
MMP1412,f,1.0,-0.17110720714565422
MMP1412,f,2.0,-0.6407448837745936
MMP1412,f,3.0,0.329334043860231
MMP1412,m,1.0,-0.567073735612111
MMP1412,m,2.0,-0.8367378099226913
MMP1412,m,3.0,0.46887753840479524
MMP1412,s,1.0,-0.5722094486585133
MMP1412,s,2.0,-0.1857939777521113
MMP1412,s,3.0,0.05883278739958641
MMP1412,xs,1.0,-0.17034414678911555
MMP1412,xs,2.0,-0.37464967396085064
MMP1412,xs,3.0,0.79274651860378
MMP1414,f,1.0,-0.36363913280940247
MMP1414,f,2.0,-0.7466973273835675
MMP1414,f,3.0,-0.0829139446766727
MMP1414,m,1.0,-0.7108758030842447
MMP1414,m,2.0,-0.8509324869389419
MMP1414,m,3.0,-0.2560836028455264
MMP1414,s,1.0,-0.5031650317398974
MMP1414,s,2.0,-0.21099781737891163
MMP1414,s,3.0,-0.3167484415761827
MMP1414,xs,1.0,-0.7621242910502611
MMP1414,xs,2.0,-0.5958661410622565
MMP1414,xs,3.0,0.7706124634058101
MMP1415,f,1.0,-0.12079552125331959
MMP1415,f,2.0,-0.6556748779172398
MMP1415,f,3.0,0.0218894561957592
MMP1415,m,1.0,-0.6400752561237054
MMP1415,m,2.0,-0.770566304084189
MMP1415,m,3.0,0.48296153174134004
MMP1415,s,1.0,-0.6921307415256645
MMP1415,s,2.0,-0.3227136486580177
MMP1415,s,3.0,-0.09474762281925964
MMP1415,xs,1.0,-1.1674214417696107
MMP1415,xs,2.0,-0.5943972307527804
MMP1415,xs,3.0,0.14344248812180482
MMP1416,f,1.0,-0.24824673891371918
MMP1416,f,2.0,-0.6333658120415007
MMP1416,f,3.0,0.2532090250943016
MMP1416,m,1.0,-0.7627026849596152
MMP1416,m,2.0,-0.748175674509357
MMP1416,m,3.0,0.15071524009035553
MMP1416,s,1.0,-0.6113132226736303
MMP1416,s,2.0,-0.37873939784709804
MMP1416,s,3.0,-0.21399144664928327
MMP1416,xs,1.0,-1.401730386746033
MMP1416,xs,2.0,-0.7810127692598855
MMP1416,xs,3.0,-0.0009961470778949294
MMP1417,f,1.0,-0.17138492179496553
MMP1417,f,2.0,-0.5863579714971883
MMP1417,f,3.0,0.3670816504415438
MMP1417,m,1.0,-0.5908311568303698
MMP1417,m,2.0,-0.7430038879543271
MMP1417,m,3.0,-0.7328902966440975
MMP1417,s,1.0,-0.5426633336484658
MMP1417,s,2.0,-0.16672024818226996
MMP1417,s,3.0,-0.0490923093190691
MMP1417,xs,1.0,-1.4256642802674186
MMP1417,xs,2.0,-0.5185339834571895
MMP1417,xs,3.0,-0.9714308478032291
MMP1418,f,1.0,-0.16121353886249493
MMP1418,f,2.0,-0.5562580261992763
MMP1418,f,3.0,0.06895158569148559
MMP1418,m,1.0,-0.5079122107590232
MMP1418,m,2.0,-0.5059043078220201
MMP1418,m,3.0,0.42129204383024527
MMP1418,s,1.0,-0.3204345821624976
MMP1418,s,2.0,-0.024889643943163887
MMP1418,s,3.0,-0.1062886469907196
MMP1418,xs,1.0,-0.7935100870865842
MMP1418,xs,2.0,-0.4775513634315491
MMP1418,xs,3.0,0.1967135788136174
MMP1419,f,1.0,-0.16251571844024595
MMP1419,f,2.0,-0.46730760960333045
MMP1419,f,3.0,0.2188474021897682
MMP1419,m,1.0,-0.41942500782289976
MMP1419,m,2.0,-0.4298594229935892
MMP1419,m,3.0,0.05430187555157534
MMP1419,s,1.0,-0.17841053502398582
MMP1419,s,2.0,0.0729884326157763
MMP1419,s,3.0,-0.15084155452065018
MMP1419,xs,1.0,-0.2310337415840896
MMP1419,xs,2.0,-0.24342823104135944
MMP1419,xs,3.0,0.05465068715324511
MMP1420,f,1.0,-0.38727020432044484
MMP1420,f,2.0,-0.8089046331694508
MMP1420,f,3.0,0.1011049031472193
MMP1420,m,1.0,-0.5300981792252903
MMP1420,m,2.0,-0.8316162766931111
MMP1420,m,3.0,0.25276429416244733
MMP1420,s,1.0,-0.5482184705635725
MMP1420,s,2.0,-0.24588421790115
MMP1420,s,3.0,0.16298138761172426
MMP1420,xs,1.0,-0.04871207119783232
MMP1420,xs,2.0,-0.01732544865646331
MMP1420,xs,3.0,0.5275011987818333
MMP1421,f,1.0,-0.2277830284630423
MMP1421,f,2.0,-0.6368929772872818
MMP1421,f,3.0,0.29322086798818725
MMP1421,m,1.0,-0.6251589525246968
MMP1421,m,2.0,-0.6505112981422035
MMP1421,m,3.0,0.5728618697607658
MMP1421,s,1.0,-0.4426275513768643
MMP1421,s,2.0,-0.11175991750869411
MMP1421,s,3.0,0.04859957809704709
MMP1421,xs,1.0,-0.461715023093066
MMP1421,xs,2.0,-0.25143609829224195
MMP1421,xs,3.0,0.07389398249150345
MMP1422,f,1.0,0.12697285625776553
MMP1422,f,2.0,1.0915305931206163
MMP1422,f,3.0,1.2473807286583738
MMP1422,m,3.0,1.2394322941137768
MMP1422,xs,2.0,0.8650275759791524
MMP1424,f,1.0,0.7633841204963354
MMP1424,f,2.0,1.0621581927080013
MMP1424,f,3.0,0.289398826193852
MMP1424,m,1.0,0.606702144884234
MMP1424,m,2.0,0.7425886828872756
MMP1424,m,3.0,0.442415920302615
MMP1424,s,1.0,0.7692286690829805
MMP1424,s,2.0,0.5112137719752555
MMP1424,s,3.0,-0.3469785636333279
MMP1424,xs,1.0,-0.4069607899016295
MMP1424,xs,2.0,0.03619211467466983
MMP1424,xs,3.0,1.2898344651775089
MMP1425,f,2.0,0.7034111755227521
MMP1425,s,2.0,-1.7409842536989153
MMP1427,f,1.0,-0.31177496312972036
MMP1427,f,2.0,-0.2940093855454031
MMP1427,f,3.0,-0.3078714721037657
MMP1427,m,1.0,0.20426494722778218
MMP1427,m,2.0,-0.5009885519524819
MMP1427,m,3.0,-0.18459149244695072
MMP1427,s,1.0,-0.43662366971602734
MMP1427,s,2.0,-0.7252617915534331
MMP1427,s,3.0,-0.08009636157858115
MMP1427,xs,1.0,-0.7266497804390784
MMP1427,xs,2.0,-0.9473238831713916
MMP1428,f,1.0,0.6843699290130068
MMP1428,f,3.0,0.2678674454514085
MMP1428,m,1.0,0.01383748499220433
MMP1428,m,2.0,-0.09387904700290013
MMP1428,m,3.0,0.22018604132511063
MMP1428,s,1.0,0.3851548968843438
MMP1428,s,2.0,0.25411289944905113
MMP1428,s,3.0,-0.7450700058810587
MMP1428,xs,2.0,0.14274017211608214
MMP1429,f,1.0,-0.047561356606891286
MMP1429,f,2.0,0.049732038163074976
MMP1429,f,3.0,0.15806823515396226
MMP1429,m,1.0,-0.1952567795700108
MMP1429,m,2.0,-0.2316489779253986
MMP1429,m,3.0,-0.44418384493836033
MMP1429,s,1.0,-0.12337145805284533
MMP1429,s,2.0,0.23143240844796506
MMP1429,s,3.0,0.0096705601759667
MMP1429,xs,1.0,0.014436268186058254
MMP1429,xs,2.0,0.9068544765207224
MMP1429,xs,3.0,0.40359666558188273
MMP1432,f,1.0,-0.9692779882890861
MMP1432,f,2.0,-0.5952097470280043
MMP1432,f,3.0,-1.013470886023752
MMP1432,m,1.0,-0.7811575816303834
MMP1432,m,2.0,-0.6893059119409658
MMP1432,m,3.0,-1.2707639455343045
MMP1432,s,1.0,-0.6392946238778138
MMP1432,s,2.0,-0.22759125968726204
MMP1432,s,3.0,-0.24172264089071036
MMP1432,xs,1.0,-0.07513397271918676
MMP1432,xs,2.0,-0.3958591061385377
MMP1432,xs,3.0,0.28254833865690526
MMP1433,f,1.0,-0.19904295334408043
MMP1433,f,2.0,-0.5223218467789289
MMP1433,f,3.0,-0.07167757850214403
MMP1433,m,1.0,-0.8345350815599542
MMP1433,m,2.0,-0.7756735898242003
MMP1433,m,3.0,-0.48837029290348194
MMP1433,s,1.0,-0.5036521817494538
MMP1433,s,2.0,-0.3408049320197218
MMP1433,s,3.0,-0.33438861952654997
MMP1433,xs,1.0,-0.6635824779320401
MMP1433,xs,2.0,0.18428404167685744
MMP1433,xs,3.0,0.7430464773472302
MMP1434,f,1.0,-0.6576952453755601
MMP1434,f,2.0,-0.5799234957524935
MMP1434,f,3.0,-0.6136002662627671
MMP1434,m,1.0,-0.41964451109603434
MMP1434,m,2.0,-0.13491262958920572
MMP1434,m,3.0,-0.4584225474094998
MMP1434,s,1.0,-0.28844891326223093
MMP1434,s,2.0,-0.21438795410013414
MMP1434,s,3.0,-0.049735547881967705
MMP1434,xs,1.0,-0.4540957315410447
MMP1434,xs,2.0,-0.28720789648982387
MMP1436,f,1.0,0.2724104929505606
MMP1436,f,2.0,0.2860821029381014
MMP1436,f,3.0,0.1226820218365917
MMP1436,m,1.0,-0.24684580406086634
MMP1436,m,2.0,0.04051912170490161
MMP1436,m,3.0,0.16685196093092494
MMP1436,s,1.0,0.16150284731578027
MMP1436,s,2.0,-0.2962240903166509
MMP1436,s,3.0,-0.5778567395224298
MMP1436,xs,1.0,-0.40325880797389546
MMP1436,xs,2.0,-0.15685768639816677
MMP1436,xs,3.0,0.32150335917434875
MMP1437,f,1.0,-0.3765462730145341
MMP1437,f,2.0,-0.6750830825062661
MMP1437,f,3.0,-0.561940167128872
MMP1437,m,1.0,-1.2811271515196647
MMP1437,m,2.0,-0.948601255542274
MMP1437,m,3.0,-0.7531048838327777
MMP1437,s,1.0,-1.3383247113692927
MMP1437,s,2.0,-1.2744042735668841
MMP1437,s,3.0,-1.3584539709124763
MMP1437,xs,1.0,-1.1966746593398785
MMP1437,xs,3.0,0.16773399432424685
MMP1439,f,1.0,-0.806266400047157
MMP1439,f,2.0,0.3553201085885281
MMP1439,f,3.0,-1.5163478078970454
MMP1439,m,1.0,0.3654601716354369
MMP1439,m,2.0,0.12582501167376403
MMP1439,m,3.0,-1.5575576047495794
MMP1439,s,1.0,0.17726829401822464
MMP1439,s,2.0,0.2535337687168246
MMP1439,s,3.0,0.601883897569789
MMP1439,xs,1.0,-0.38971323172550965
MMP1439,xs,2.0,-0.09302359552980444
MMP1439,xs,3.0,1.993685813268728
MMP1441,f,1.0,0.8345590418026173
MMP1441,f,2.0,-0.28469745438698985
MMP1441,m,1.0,0.3127382837761435
MMP1441,m,2.0,-0.4911074436755446
MMP1441,s,1.0,-0.8390798118188968
MMP1441,s,2.0,-0.5661434739011261
MMP1442,f,3.0,-0.5285877505068375
MMP1442,m,3.0,-0.25670047211174335
MMP1442,s,3.0,-0.7734914701913203
MMP1442,xs,1.0,0.28451413324424535
MMP1442,xs,2.0,0.26062790812669856
MMP1443,f,1.0,-0.03209362970985334
MMP1443,f,2.0,0.01006368334469748
MMP1443,m,1.0,-0.1433984484289384
MMP1443,s,1.0,0.04404433270602122
MMP1443,s,2.0,0.022900402110078828
MMP1443,xs,3.0,0.29231346161134825
MMP1444,f,3.0,0.037030730944967026
MMP1444,m,1.0,1.8200768210975133
MMP1444,s,2.0,2.270370623223778
MMP1444,s,3.0,2.1249897699786637
MMP1444,xs,3.0,1.6045458163687107
MMP1445,f,1.0,0.08959372132114543
MMP1445,f,3.0,0.25459404303314104
MMP1445,m,1.0,0.011495638837829437
MMP1445,m,2.0,0.3368546391254651
MMP1445,m,3.0,-0.9635039631322219
MMP1445,s,3.0,0.008404624316445154
MMP1445,xs,1.0,-0.31293931166010763
MMP1445,xs,3.0,0.182818276300874
MMP1446,f,1.0,-0.6303939299681621
MMP1446,xs,3.0,-0.6803820657998387
MMP1447,f,2.0,-2.279283757478869
MMP1447,f,3.0,-1.2126924895157316
MMP1447,xs,1.0,-0.6148451031156562
MMP1447,xs,2.0,0.2761988650322418
MMP1451,f,3.0,0.733788168625182
MMP1451,m,3.0,-1.3359270405848982
MMP1451,s,3.0,-2.3713353480409927
MMP1451,xs,1.0,-2.1202942337177118
MMP1451,xs,2.0,-1.9323612831246366
MMP1453,f,3.0,0.013566820183743333
MMP1453,m,3.0,-0.3885828847194653
MMP1453,s,3.0,0.3461600316460066
MMP1453,xs,1.0,1.5651096965318343
MMP1453,xs,2.0,0.472894671621428
MMP1454,f,3.0,0.6215032062729905
MMP1454,m,3.0,1.096538595278223
MMP1454,s,2.0,0.9061209529970998
MMP1454,s,3.0,1.0569985705834297
MMP1454,xs,2.0,1.1974724278742035
MMP1455,f,3.0,-1.3723057381906931
MMP1455,m,3.0,-1.1160251687023022
MMP1455,s,3.0,-1.8211260418302049
MMP1455,xs,2.0,-1.4227524644068492
MMP1456,f,1.0,-0.09231147767238833
MMP1456,f,2.0,-0.3603047666004178
MMP1456,f,3.0,-2.1328942704973453
MMP1456,m,3.0,-0.2601518973006725
MMP1456,s,3.0,0.4059923596758368
MMP1456,xs,1.0,-0.3789444967002605
MMP1456,xs,2.0,0.35366109096001064
MMP1460,f,1.0,-0.88704173326167
MMP1460,f,2.0,-0.8083411298727993
MMP1460,f,3.0,-0.7793602546973573
MMP1460,m,1.0,-1.2928792417726152
MMP1460,m,2.0,-1.1046973786666932
MMP1460,m,3.0,-1.271630259928539
MMP1460,s,1.0,-0.6544513463458493
MMP1460,s,2.0,-0.5358515366919492
MMP1460,s,3.0,-0.48749978171463104
MMP1460,xs,3.0,-0.6715056489810283
MMP1462,f,1.0,0.24746526458221263
MMP1462,f,2.0,0.4222702830382083
MMP1462,f,3.0,-0.35223923431198845
MMP1462,m,1.0,1.1546474016225163
MMP1462,m,2.0,0.5983652053236446
MMP1462,m,3.0,0.053217967095833235
MMP1462,s,1.0,1.0716914087265375
MMP1462,s,2.0,1.091273262478996
MMP1462,s,3.0,0.5961223092997154
MMP1462,xs,1.0,-0.43183058697084986
MMP1462,xs,2.0,0.6185712025365094
MMP1462,xs,3.0,1.2127086316453457
MMP1463,f,1.0,1.3373364184355832
MMP1463,f,2.0,0.6206626178002045
MMP1463,f,3.0,-0.03264260343641003
MMP1463,m,1.0,0.47158934794881757
MMP1463,m,3.0,0.7983439650226641
MMP1463,s,1.0,1.0468402542029724
MMP1463,s,3.0,1.219523329210653
MMP1463,xs,1.0,0.8046392342940555
MMP1463,xs,2.0,0.7111184410170414
MMP1464,f,3.0,0.09850406841372494
MMP1464,m,1.0,-0.3959286763311392
MMP1464,m,3.0,0.12405549362240052
MMP1464,s,3.0,0.981474696624744
MMP1464,xs,1.0,0.11841600058747591
MMP1464,xs,2.0,0.5567972465927431
MMP1464,xs,3.0,0.5813383385983308
MMP1465,f,1.0,0.3402774047662543
MMP1465,f,2.0,1.2748572541690937
MMP1465,f,3.0,0.4047843438683098
MMP1465,m,1.0,1.1845976841557608
MMP1465,m,3.0,0.7568196147456802
MMP1465,s,1.0,1.0447438212243978
MMP1465,s,2.0,0.6789733078541699
MMP1465,s,3.0,1.4416929012710933
MMP1465,xs,1.0,0.4701843178493359
MMP1465,xs,2.0,0.9819728759196323
MMP1466,f,1.0,0.2364636247994749
MMP1466,f,2.0,0.3519763436755801
MMP1466,f,3.0,-0.2463882247375737
MMP1466,m,1.0,0.4125937138019237
MMP1466,m,2.0,0.38932718026366037
MMP1466,m,3.0,0.021140270884993706
MMP1466,s,1.0,0.5608497477469833
MMP1466,s,2.0,0.7813301247899042
MMP1466,s,3.0,0.44389904487758686
MMP1466,xs,1.0,0.7468048868253376
MMP1466,xs,2.0,0.9855482809026892
MMP1466,xs,3.0,0.10272126583165565
MMP1469,m,3.0,-0.8468432119385795
MMP1469,xs,1.0,-0.3581196959755278
MMP1469,xs,2.0,-0.38835545662633836
MMP1470,f,1.0,-0.25961088607053395
MMP1470,f,2.0,-0.29140160705310736
MMP1470,f,3.0,-0.41216273650399793
MMP1470,m,1.0,0.03083855607554259
MMP1470,m,2.0,-0.4357227656457832
MMP1470,m,3.0,-0.6999463749463772
MMP1470,s,1.0,-0.5167266354492562
MMP1470,s,2.0,-0.6529131734883274
MMP1470,s,3.0,-0.9678975790588714
MMP1470,xs,1.0,-1.3602851405995608
MMP1470,xs,2.0,-1.6047462594806294
MMP1470,xs,3.0,0.13346581365024762
MMP1471,xs,1.0,-0.9489759969755331
MMP1473,m,3.0,0.42760617278189944
MMP1473,s,1.0,-0.053691800475324195
MMP1473,s,2.0,0.2178025633665108
MMP1473,s,3.0,0.3115031154682697
MMP1473,xs,3.0,-0.17462139610706873
MMP1474,f,1.0,-0.5416050615264364
MMP1474,f,2.0,-0.5375297062200799
MMP1474,f,3.0,-0.5939741024864709
MMP1474,m,1.0,-0.22335184961780397
MMP1474,m,2.0,-0.5342289387701584
MMP1474,m,3.0,-0.21940939073835555
MMP1474,s,1.0,-0.42924587564452676
MMP1474,s,2.0,-0.4122846658826333
MMP1474,s,3.0,-0.2143182323070251
MMP1474,xs,1.0,-0.31292417954287105
MMP1474,xs,2.0,-0.2699047321601585
MMP1474,xs,3.0,-0.03653638746444334
MMP1475,f,1.0,-0.5002178798526883
MMP1475,f,2.0,0.9277343593036167
MMP1475,f,3.0,-1.4798907977202624
MMP1475,m,1.0,1.0454429707611672
MMP1475,m,2.0,1.641418224460858
MMP1475,m,3.0,-0.07988615358909033
MMP1475,s,1.0,1.4636023825309117
MMP1475,s,2.0,1.910213728951006
MMP1475,s,3.0,0.42490427783406903
MMP1475,xs,1.0,1.2953832979210393
MMP1475,xs,2.0,0.765799031762227
MMP1475,xs,3.0,0.8890840985981494
MMP1479,xs,1.0,-0.5249151170512174
MMP1479,xs,2.0,-0.2293823533437969
MMP1480,f,1.0,-0.47597262828267733
MMP1480,f,2.0,-0.6292885116052092
MMP1480,f,3.0,-0.6977569614913115
MMP1480,m,1.0,-0.48205242065060766
MMP1480,m,2.0,-0.5437195184892746
MMP1480,m,3.0,0.11503324294624008
MMP1480,s,1.0,-0.8996950942043145
MMP1480,s,2.0,-0.7048767294052716
MMP1480,s,3.0,0.12253118165638409
MMP1480,xs,1.0,-0.2848573635111096
MMP1485,f,1.0,0.5149393345309403
MMP1485,m,1.0,1.4540712519651342
MMP1485,s,1.0,0.7172102990195958
MMP1485,s,2.0,0.11503324294624008
MMP1486,f,1.0,1.2153679722034796
MMP1486,f,3.0,-0.745747135282679
MMP1486,m,1.0,1.5063988315274541
MMP1486,m,2.0,2.269646883294922
MMP1486,m,3.0,-1.1933107795818134
MMP1486,s,1.0,1.6219889678681105
MMP1486,s,2.0,1.9880846157058583
MMP1486,s,3.0,-0.7685675915520349
MMP1486,xs,1.0,-0.33468127439417494
MMP1486,xs,2.0,0.4801183927248225
MMP1487,m,1.0,-0.20922796213800007
