Gene names (ordered locus ),growth_rate,mean_formate,mean_phosphate,log2FC_within_growth_rate,n_formate,n_phosphate,p_value_within_growth_rate,fdr_within_growth_rate
MMP1168,xs,0.6028171673412291,-0.04875034621345187,0.651567513554681,3,3,0.4244473303035916,0.7101686971476476
MMP1169,xs,0.37278609833825654,0.1053584144198571,0.26742768391839944,3,3,0.5661046111694905,0.7939993971330598
MMP1174,xs,0.9453087669373619,2.0447391958343846,-1.0994304288970227,3,3,0.1537571568824962,0.5114671060558635
MMP1176,xs,-1.2999990774673733,-1.1001170245884921,-0.19988205287888117,2,3,0.9067517998347572,0.9634859958727168
MMP1177,xs,0.094672929792531,-0.9557972221567738,1.0504701519493047,2,3,0.08163367292046957,0.4515508307829402
MMP1178,xs,0.07740984981778554,0.7396104510547395,-0.662200601236954,3,3,0.47232200315879824,0.7315323184923467
MMP1181,xs,-0.994739891274807,0.2566794187509875,-1.2514193100257944,2,3,0.3877870353573651,0.6866212075309207
MMP1183,xs,-0.6393547975397839,-1.4443160097775758,0.8049612122377919,1,2,,
MMP1186,xs,0.30489539779968794,0.4883945580803542,-0.18349916028066626,3,3,0.8057930482296654,0.9202658078646728
MMP1188,xs,-0.36747510016397306,-1.0232460486429649,0.6557709484789918,3,3,0.2124777064747747,0.5698735632294261
MMP1189,xs,1.2855744647228746,-1.527212394217134,2.812786858940009,2,3,0.18574541452135443,0.5413075680469408
MMP1190,xs,-0.10181387245087377,-0.9443919838788218,0.842578111427948,3,3,0.5336841483004471,0.7691742328510227
MMP1191,xs,-0.7261090872410064,-0.9380277565698395,0.21191866932883308,3,3,0.654450510239867,0.8413122097107453
MMP1193,xs,1.7232297085851505,2.136348976688356,-0.41311926810320543,3,1,,
MMP1200,xs,0.1334955927547463,-0.055255010464968,0.1887506032197143,3,3,0.5852283716772393,0.8110789248678143
MMP1206,xs,-1.0128979539469634,-0.5412235779929679,-0.4716743759539954,3,3,0.6583126840307144,0.8435294849172548
MMP1207,xs,0.07400398315190006,-1.6372619290067594,1.7112659121586595,3,3,0.002117298649933119,0.17888445890366844
MMP1208,xs,0.3153833936956071,-0.17694274071872332,0.4923261344143304,3,3,0.061923862750358084,0.39961532761564417
MMP1210,xs,0.946653126765343,1.698694152840608,-0.7520410260752651,3,3,0.5154531539986394,0.7595091862888809
MMP1211,xs,-0.25952584221449215,-0.14188199575897087,-0.11764384645552128,3,3,0.8190312293817622,0.9272774620368958
MMP1212,xs,0.03000950841281876,0.38139028817025444,-0.3513807797574357,3,3,0.6274913322286395,0.8264103531936368
MMP1213,xs,-0.2238446180908773,-0.22245568607326197,-0.0013889320176153352,3,3,0.9990267181293049,0.999503071942266
MMP1216,xs,0.12402925980139895,0.4516669188819904,-0.32763765908059145,3,3,0.6183448620688102,0.8212034874692361
MMP1217,xs,1.9438413944219346,0.5725236117616941,1.3713177826602405,2,3,0.2974785193561025,0.6384904805691956
MMP1218,xs,-0.13299381109349437,0.7679067502211221,-0.9009005613146165,3,3,0.07623961018700356,0.43818291913529755
MMP1222,xs,0.49771388070396005,-0.5472773217209093,1.0449912024248693,3,3,0.01919511839074248,0.32822614781107856
MMP1223,xs,1.3735743175018278,2.3673364240557175,-0.9937621065538897,2,1,,
MMP1240,xs,1.0496174268252334,0.04432395077921471,1.0052934760460186,3,2,0.4480911012663643,0.7193236915851421
MMP1245,xs,0.7021866155221321,0.23676539036386557,0.46542122515826656,3,3,0.18869052754046217,0.5413075680469408
MMP1247,xs,0.08708243193756367,-0.6594743271249098,0.7465567590624735,3,3,0.254614778993018,0.6065630546015867
MMP1248,xs,0.07766933199834915,-0.7399693598420325,0.8176386918403816,3,3,0.1340178940994524,0.4970472087673176
MMP1249,xs,-0.19782201021672416,-0.9300746022270507,0.7322525920103266,3,3,0.18472490169407993,0.5402226732322337
MMP1251,xs,0.620458973567262,-0.10495021471710597,0.725409188284368,3,3,0.22895417111918687,0.5870942519691559
MMP1252,xs,0.4776056833059273,0.09487047565504692,0.38273520765088037,3,3,0.6376087841427518,0.8340612203380862
MMP1254,xs,-0.10588244756869551,-0.6879296263805704,0.582047178811875,3,3,0.2676629608348929,0.6123247729637774
MMP1255,xs,-0.979091110358316,0.6231913095428477,-1.6022824199011638,2,3,0.27252368343696537,0.6123247729637774
MMP1259,xs,-0.26784850291817536,-0.577880091818627,0.3100315889004516,3,3,0.7014919423660311,0.8716870349298049
MMP1260,xs,-0.7004977119067597,-1.6110586496123604,0.9105609377056008,3,3,0.3885613498310004,0.6866212075309207
MMP1261,xs,-1.0874737101930527,-0.15078472208782542,-0.9366889881052273,2,3,0.23030757893023338,0.5882262174260314
MMP1265,xs,0.532834564896097,-0.1245814443528704,0.6574160092489675,2,3,0.6117550186985428,0.8201923242384894
MMP1266,xs,0.23143240844796506,-1.1507847228799306,1.3822171313278957,1,3,,
MMP1270,xs,1.0043965248268165,2.0023591507062948,-0.9979626258794783,2,3,0.21736798233733665,0.5764717997329915
MMP1271,xs,-0.44066036912830914,-0.012438888844205742,-0.4282214802841034,3,3,0.5263320496440613,0.7627087186458852
MMP1272,xs,-0.7737381268941661,-0.6791055557604354,-0.09463257113373069,1,3,,
MMP1274,xs,-0.43702507864519236,-1.6497359801230325,1.21271090147784,3,3,0.23703953525986993,0.5988569112476968
MMP1275,xs,-0.2847247690607166,-0.06310658690775461,-0.22161818215296197,2,3,0.7013700717546932,0.8716870349298049
MMP1286,xs,0.06845204067152906,0.3540730020067104,-0.28562096133518133,3,3,0.7171621480986465,0.8797794516275281
MMP1289,xs,-0.03319186834332783,-1.0962851431868519,1.063093274843524,3,3,0.03486244835315388,0.3447062970954905
MMP1297,xs,1.1066027387027098,1.1193893451714512,-0.012786606468741413,3,3,0.983175756882928,0.9942854499691274
MMP1298,xs,1.583553314534971,0.19453150518773435,1.3890218093472366,3,3,0.0003300376600494251,0.07986911373196087
MMP1299,xs,0.9603308238711911,-0.18439867878015267,1.1447295026513438,3,3,0.12000543535443414,0.4738735419266015
MMP1301,xs,1.3113140756311181,0.3600469718036344,0.9512671038274838,3,3,0.026289257132637345,0.3383658946939834
MMP1302,xs,1.321064453927659,0.3667289524011133,0.9543355015265458,3,3,0.2453742750231837,0.6030692049332739
MMP1303,xs,1.0847366449540965,1.229826978727078,-0.14509033377298142,3,1,,
MMP1308,xs,0.2015593512032355,0.010711847562998164,0.19084750364023734,3,3,0.5551061037216853,0.7844419100767759
MMP1310,xs,0.6013880164158197,0.06306395402304195,0.5383240623927777,3,3,0.40663071983167276,0.6970241541246932
MMP1314,xs,0.181572791160584,0.9578966792406649,-0.7763238880800809,3,3,0.40590549016620614,0.6970241541246932
MMP1315,xs,-1.4860040206329874,-0.11974825417945818,-1.3662557664535293,1,3,,
MMP1317,xs,1.1993086524478784,0.14064649017790243,1.0586621622699761,3,2,0.3773002008575421,0.6866212075309207
MMP1318,xs,-0.12767403613390724,-0.24060494727604556,0.11293091114213832,3,3,0.8225907685632007,0.9280511235072008
MMP1319,xs,0.4216181938121888,-0.7359784787326342,1.157596672544823,3,3,0.003821132382098228,0.18494280729355422
MMP1320,xs,-0.22983404433902635,-0.258094087095136,0.028260042756109632,3,3,0.9299803374456438,0.9700656968183008
MMP1321,xs,0.05470845007998357,-1.1197482536678856,1.174456703747869,3,3,0.010463939278055211,0.27496318272309106
MMP1322,xs,-0.8161164473388004,-0.2167645144437398,-0.5993519328950606,3,3,0.4687610199323752,0.7295187577082624
MMP1323,xs,-0.18886098400446535,-0.6420951175472661,0.45323413354280073,3,3,0.47721594181689214,0.7344118150695573
MMP1324,xs,-0.4809631360899231,-1.863399732489887,1.3824365963999639,3,3,0.026565917352006963,0.3383658946939834
MMP1325,xs,-0.012737055639896763,-1.7086525668067267,1.69591551116683,3,3,0.0009241078507175124,0.1277909142135074
MMP1326,xs,0.7085504546335238,0.46521424701905056,0.24333620761447328,3,3,0.8329352238436443,0.9322667885297318
MMP1327,xs,-0.2767883976915502,-0.25809408705027953,-0.018694310641270695,3,3,0.9599405471195844,0.9879497059134935
MMP1328,xs,-0.8150346642722838,1.251842700791435,-2.0668773650637187,3,2,0.20177316698890194,0.5580469304150202
MMP1337,xs,0.016778214107221374,0.3673364237761188,-0.35055820966889745,1,1,,
MMP1347,xs,0.5611176553567053,-0.03278203306695163,0.5938996884236569,3,3,0.12670271197157632,0.4842712890177226
MMP1349,xs,0.07005526118913542,0.5257977259163239,-0.4557424647271885,2,3,0.48201151876548526,0.7361814020449936
MMP1352,xs,-0.8441696327808131,-1.910820696444248,1.0666510636634348,3,3,0.3972897774855485,0.6935995466295483
MMP1354,xs,0.5708936375537353,-0.15183476139678054,0.7227283989505159,3,2,0.7141898802969633,0.8784444779256169
MMP1358,xs,-2.4775022229544224,1.4009992206851656,-3.878501443639588,2,3,0.09738625630126986,0.4648811461820055
MMP1359,xs,0.2647898607336376,1.446363845429548,-1.1815739846959104,3,2,0.05201303917469273,0.37573598448584
MMP1360,xs,-0.5437611603765323,-0.3964399205160259,-0.14732123986050644,2,3,0.8175824539926282,0.9271043494306671
MMP1361,xs,0.0624077186907381,-0.5090631327447555,0.5714708514354936,3,3,0.31236259064623106,0.6488561968788662
MMP1362,xs,0.030114489341829587,-0.7813323282913857,0.8114468176332152,3,3,0.049494745067799974,0.370712722684496
MMP1363,xs,-0.04473834407882551,-0.4119369398407641,0.36719859576193864,3,3,0.3550539757327682,0.6805787099194448
MMP1364,xs,0.48754604681093694,-0.8398227873570594,1.3273688341679963,3,3,0.21380138500005813,0.5698735632294261
MMP1365,xs,-0.918416482412756,-1.5037492846614284,0.5853328022486725,3,3,0.3828743678143824,0.6866212075309207
MMP1366,xs,-0.3086406558684849,-1.0223546705720339,0.713714014703549,3,3,0.18441125305492584,0.5402226732322337
MMP1367,xs,-0.09879525721456628,-1.248378639342741,1.1495833821281747,2,3,0.3895288650523153,0.6866212075309207
MMP1368,xs,-0.4745837466776583,-1.0834162525819424,0.6088325059042841,3,3,0.19494696472257514,0.5485716914286417
MMP1369,xs,0.042261053416656674,-0.43498227245481136,0.477243325871468,3,3,0.1382386056211807,0.49874569246135775
MMP1370,xs,-0.13620897795816433,-0.3730588849007373,0.23684990694257296,3,3,0.38134532210535443,0.6866212075309207
MMP1371,xs,-0.09067452155112764,-2.0901991353751685,1.999524613824041,3,3,0.005001929719554483,0.21051599863168433
MMP1372,xs,1.4483723946120535,0.4740383178010223,0.9743340768110311,1,3,,
MMP1373,xs,-0.08998067690622558,0.16396395148093787,-0.2539446283871635,3,3,0.538868658050054,0.7709726915592541
MMP1375,xs,-0.4183665740269305,-0.679105555376451,0.2607389813495205,1,3,,
MMP1381,xs,-1.0470145064426992,0.4085725790214621,-1.4555870854641613,3,3,0.13060090256522427,0.4881145702051625
MMP1391,xs,-0.1404711748283516,0.19137268186209408,-0.3318438566904457,3,3,0.5585626723563014,0.7870286271337696
MMP1392,xs,0.5328287190846411,1.7634868346832828,-1.2306581155986418,3,3,0.10600057330651022,0.4648811461820055
MMP1397,xs,-0.5974346832402377,0.5293872604322061,-1.1268219436724438,1,1,,
MMP1401,xs,0.3510017469158773,0.9233460849354733,-0.572344338019596,2,3,0.04582213642059855,0.36509971521511836
MMP1403,xs,0.4021901578077265,-1.4629973689120368,1.8651875267197633,3,3,0.1585092373365413,0.5137775554521208
MMP1404,xs,0.2514294760179779,-1.1303178731492451,1.381747349167223,3,3,0.010800179790078883,0.27496318272309106
MMP1406,xs,-0.33671035730717414,-0.4617466566476034,0.12503629934042926,3,3,0.8515363488818443,0.9409671069835904
MMP1408,xs,0.05572277359063921,-0.5914274204727309,0.6471501940633702,3,3,0.10679315176467087,0.4648811461820055
MMP1409,xs,-0.31078211604372324,0.011024220890457218,-0.3218063369341805,3,3,0.6662907785029506,0.8435294849172548
MMP1410,xs,-0.8206761050497033,-2.453081583884805,1.6324054788351017,3,3,0.042174863429986185,0.36509971521511836
MMP1411,xs,-0.30975036878445766,-1.401041851449117,1.0912914826646594,3,3,0.012492683949937416,0.2823786868924645
MMP1412,xs,0.08258423261793794,-0.9679273487724823,1.0505115813904202,3,3,0.09912257989766667,0.4648811461820055
MMP1414,xs,-0.1957926562355692,-0.663215805205935,0.46742314897036585,3,3,0.43835133893408296,0.7155564213461237
MMP1415,xs,-0.5394587281335287,-1.5229877841565587,0.98352905602303,3,3,0.10498447927814766,0.4648811461820055
MMP1416,xs,-0.7279131010279377,-1.1197482548558788,0.3918351538279411,3,3,0.4657895277577787,0.7295187577082624
MMP1417,xs,-0.9718763705092791,-1.273783505227078,0.30190713471779895,3,3,0.45891059926809313,0.7223626162686917
MMP1418,xs,-0.35811595723483863,-1.5360364647006577,1.177920507465819,3,3,0.0423640203544285,0.36509971521511836
MMP1419,xs,-0.1399370951574013,-1.1605001700481667,1.0205630748907655,3,3,0.0035195728306971767,0.17931297369025614
MMP1420,xs,0.15382122630917924,-1.0962851444322335,1.2501063707414126,3,3,0.007437208843229476,0.24824890207745284
MMP1421,xs,-0.21308571296460146,-1.1332955825935729,0.9202098696289714,3,3,0.04535888591292838,0.36509971521511836
MMP1424,xs,0.30635526331684976,1.515881944543114,-1.2095266812262642,3,3,0.1294225727354461,0.48558546669733266
MMP1427,xs,-0.8369868318052349,-1.4841180542427745,0.6471312224375396,2,3,0.321373367571081,0.6549250943343292
MMP1429,xs,0.4416291367628878,-0.20145241971907094,0.6430815564819587,3,3,0.37988247467864117,0.6866212075309207
MMP1432,xs,-0.06281491340027306,0.17037331929176733,-0.2331882326920404,3,3,0.49576169872691866,0.7463410954395914
MMP1433,xs,0.08791601369734918,-1.4869720597479568,1.574888073445306,3,3,0.04324845985447561,0.36509971521511836
MMP1434,xs,-0.3706518140154343,-0.7433205815123509,0.37266876749691663,2,3,0.3682172027582776,0.6841348412092375
MMP1436,xs,-0.07953771173257117,-0.5706102511070856,0.49107253937451445,3,3,0.14725734551978295,0.5083814565552824
MMP1437,xs,-0.5144703325078158,-2.227057620006889,1.712587287499073,2,3,0.1989298732151487,0.5517596483445959
MMP1439,xs,0.5036496620044714,1.6295609175577912,-1.1259112555533197,3,3,0.28315219421225085,0.624075266350195
MMP1442,xs,0.27257102068547195,-0.25915690776126715,0.5317279284467391,2,2,0.3896487594616569,0.6866212075309207
MMP1443,xs,0.29231346161134825,-0.89067411081144,1.1829875724227883,1,2,,
MMP1444,xs,1.6045458163687107,-1.2580940869788249,2.8626399033475356,1,3,,
MMP1445,xs,-0.06506051767961682,-1.183963279757293,1.1189027620776761,2,3,0.3526716818712644,0.6805787099194448
MMP1462,xs,0.46648308240366837,1.2391902785006044,-0.772707196096936,3,3,0.24710233653930538,0.6030692049332739
MMP1464,xs,0.41885052859284994,-0.6326635773422764,1.0515141059351263,3,1,,
MMP1465,xs,0.7260785968844841,0.07523924606092719,0.6508393508235568,2,3,0.24795614004487915,0.6030692049332739
MMP1466,xs,0.6116914778532275,2.0718917668111505,-1.4602002889579229,3,2,0.028518601478616172,0.3447062970954905
MMP1470,xs,-0.9438551954766474,-0.32230911284334735,-0.6215460826333001,3,3,0.4386494848263366,0.7155564213461237
MMP1473,xs,-0.17462139610706873,-0.08604344530438725,-0.08857795080268148,1,1,,
MMP1474,xs,-0.20645509972249096,0.6299987835646487,-0.8364538832871397,3,3,0.009474585876858111,0.27496318272309106
MMP1480,xs,-0.2848573635111096,-0.48411805460410723,0.19926069109299765,1,3,,
MMP1493,xs,-0.3509838817422648,0.20140978719676372,-0.5523936689390285,2,3,0.42478065666166115,0.7101686971476476
MMP1496,xs,-0.9213097547910918,-0.4443160114852903,-0.47699374330580147,3,2,0.5941003460911166,0.8134216902633675
MMP1498,xs,-1.7396395298289986,-0.8593535113233318,-0.8802860185056668,2,2,0.4471820765578368,0.7190568938670865
MMP1500,xs,-0.04772759676448427,0.20797057603661495,-0.25569817280109924,3,3,0.6160725451053023,0.8212034874692361
MMP1502,xs,-0.6675510366830993,-1.3147357544368325,0.6471847177537332,3,3,0.5940602919713509,0.8134216902633675
MMP1503,xs,0.37435258007225175,-1.7728675927875253,2.147220172859777,3,3,0.0070198076974001735,0.24824890207745284
MMP1504,xs,-0.5157198869233649,-2.0502193801896187,1.534499493266254,3,3,0.010584417802178102,0.27496318272309106
MMP1505,xs,-0.43349932621405424,-1.5902011588086546,1.1567018325946004,3,3,0.05881531084262017,0.389953567778468
MMP1506,xs,-0.9486926174992973,-2.444316010865849,1.4956233933665515,1,2,,
MMP1507,xs,-0.7120281275170056,-1.1197482538373669,0.40772012632036125,3,3,0.4445561662487103,0.7172172815479192
MMP1509,xs,0.6518742445878405,-0.1704159519944749,0.8222901965823154,3,3,0.06591167224886035,0.4063853422732282
MMP1510,xs,0.535119462262268,-0.9678550921949359,1.502974554457204,3,3,0.2622190306984946,0.6116337872678139
MMP1512,xs,0.6282041387472755,1.3289940545487153,-0.7007899158014398,1,1,,
MMP1513,xs,0.5342403072072931,3.1092676001896113,-2.5750272929823184,3,3,0.16231929971042194,0.5185646274577177
MMP1515,xs,-0.3933569367059448,-0.9937889528005259,0.6004320160945811,3,3,0.12821701798197854,0.4842712890177226
MMP1520,xs,0.05159246398231191,1.7256089898881952,-1.6740165259058832,3,2,0.17450580688805686,0.524863822066219
MMP1523,xs,-0.35173725756828855,0.3673364237761188,-0.7190736813444074,2,1,,
MMP1524,xs,-0.9048662769844649,0.40857257958568005,-1.313438856570145,2,3,0.1943494397908764,0.5485716914286417
MMP1525,xs,0.3830898857637257,0.5091292866544874,-0.1260394008907617,3,2,0.9203057511323074,0.9656909464591406
MMP1527,xs,0.5029450707367706,-0.1530801842636733,0.656025255000444,3,3,0.18010008334247793,0.5347757075936155
MMP1533,xs,-1.2600782597289224,-0.5914274204814735,-0.668650839247449,2,3,0.17680157606758448,0.5282219926957462
MMP1537,xs,-0.04440228994290167,0.4331277401656821,-0.4775300301085838,2,2,0.5017388572973178,0.7509428331943564
MMP1540,xs,-0.9799423476587465,1.3289940545487153,-2.308936402207462,1,1,,
MMP1543,xs,0.015099116681585664,-1.3767364341197332,1.391835550801319,3,3,0.042051562156948316,0.36509971521511836
MMP1544,xs,-0.539872171918833,-1.0618224787493535,0.5219503068305206,3,3,0.4083187712064302,0.6970241541246932
MMP1545,xs,-0.3743844888453926,-1.6890213370546299,1.3146368482092372,3,3,0.10826975350390956,0.4648811461820055
MMP1546,xs,-1.0010352299992828,-1.2472869280552557,0.2462516980559728,3,3,0.7463993889517955,0.8929838937136542
MMP1547,xs,-0.0667264065091187,-1.5504751691129837,1.483748762603865,3,3,0.002402373931557531,0.17888445890366844
MMP1549,xs,-2.7145004859183297,0.6093258900273563,-3.323826375945686,2,2,0.15174985649951228,0.5100481287900274
MMP1550,xs,0.11695978835312733,0.7935119489686628,-0.6765521606155355,3,3,0.3395988146552418,0.6722528682745891
MMP1551,xs,2.2996310422981576,-0.6518347605655146,2.951465802863672,1,2,,
MMP1555,xs,-0.11439934348758037,0.28226506355638864,-0.396664407043969,3,3,0.5324871782492387,0.7691742328510227
MMP1556,xs,0.27994600545021453,0.45440708805416136,-0.17446108260394683,3,3,0.8441476756287143,0.9370771137082214
MMP1558,xs,-0.0746683884653303,-0.4139781294328733,0.339309740967543,3,3,0.5609124621197487,0.7891907897266232
MMP1559,xs,-0.04072314679071165,-0.17224705550764782,0.13152390871693617,3,3,0.8409668827741598,0.9370771137082214
MMP1560,xs,0.13473301556893966,-1.063106586881349,1.1978396024502886,2,3,0.046768971783754824,0.36509971521511836
MMP1562,xs,1.0817675907061084,-0.7122841127020131,1.7940517034081216,2,3,0.2133595473403794,0.5698735632294261
MMP1563,xs,0.3287853266439642,-0.23463097746370112,0.5634163041076653,3,3,0.24006774231578534,0.5989318932002068
MMP1564,xs,0.28030712330594626,-0.5037492847064776,0.7840564080124239,3,3,0.24694009779914167,0.6030692049332739
MMP1565,xs,0.25834877881717716,-1.070809341797099,1.3291581206142762,3,2,0.1441702010125458,0.5072094469788926
MMP1566,xs,0.4858111967546191,-0.9247607528998946,1.4105719496545137,3,3,0.03941266087227844,0.36509971521511836
MMP1567,xs,0.7946127585270019,-0.41865231728240326,1.2132650758094052,3,3,0.01919201374109254,0.32822614781107856
MMP1569,xs,0.9006125079570707,3.0294337728223284,-2.1288212648652576,3,1,,
MMP1579,xs,0.3401283978499366,-2.1914192149311877,2.5315476127811243,3,3,0.033184942125391595,0.3447062970954905
MMP1584,xs,0.33453084718639353,-0.6224638874485229,0.9569947346349164,2,3,0.49520901259070993,0.7463410954395914
MMP1586,xs,-0.2730387726197105,-0.18182119043889353,-0.09121758218081696,3,3,0.920874464390464,0.9656909464591406
MMP1588,xs,-0.4473799371939566,-0.38426462741095674,-0.06311530978299984,3,3,0.8564788632603859,0.9425635618801863
MMP1589,xs,-0.19319954773041115,0.7850002521088099,-0.978199799839221,3,3,0.3791174401229836,0.6866212075309207
MMP1592,xs,0.16607267594670594,0.9139565554612908,-0.7478838795145849,1,1,,
MMP1593,xs,-1.1107305468938855,-0.35935350943925853,-0.7513770374546269,2,2,0.4820614162061837,0.7361814020449936
MMP1595,xs,-0.49544252683978723,-2.2559684444496657,1.7605259176098784,1,1,,
MMP1599,xs,0.9218888363082569,0.9139565554612908,0.007932280846966067,1,1,,
MMP1608,xs,-0.36692886388181756,0.32899405397445664,-0.6959229178562742,2,1,,
MMP1609,xs,0.00878825271394526,-0.42227637578008165,0.43106462849402694,3,3,0.29332417610545714,0.6351654855217846
MMP1611,xs,0.02378858687621251,-0.11974825417945818,0.1435368410556707,3,3,0.8266268851778309,0.9282770589932022
MMP1614,xs,1.6498453523060104,-0.28335196302300475,1.9331973153290152,1,2,,
MMP1615,xs,0.7950067089084246,1.2256089898881952,-0.4306022809797706,3,2,0.386815457494773,0.6866212075309207
MMP1616,xs,-0.8396817941580843,-0.5914274207390154,-0.24825437341906886,3,3,0.36243248002641404,0.6833114425965802
MMP1623,xs,0.6277866697685203,1.3289940545487153,-0.7012073847801951,3,1,,
MMP1624,xs,0.2988962430729396,2.1843779104527936,-1.885481667379854,3,2,0.36773901232910894,0.6841348412092375
MMP1634,xs,0.7984204241689413,2.9799877521220153,-2.181567327953074,3,3,0.03142795081762454,0.3447062970954905
MMP1635,xs,1.6850860123593727,1.9331277399742626,-0.24804172761488985,2,2,0.5163334379241562,0.7595262668105875
MMP1637,xs,0.6090907827726756,-0.1757297997840117,0.7848205825566873,3,3,0.03402548311864423,0.3447062970954905
MMP1640,xs,-0.573623954989446,-1.2088748797622364,0.6352509247727904,3,3,0.24453842302266351,0.6030692049332739
MMP1643,xs,0.1398673867429879,-0.3789507795903136,0.5188181663333015,3,3,0.6423950707314099,0.8365286124114824
MMP1646,xs,-0.8120370131397605,0.32899405397445664,-1.1410310671142172,2,1,,
MMP1647,xs,-0.8605743635951598,-2.010556700774682,1.1499823371795221,3,3,0.09460154403751007,0.4648811461820055
MMP1658,xs,-0.5123443872088731,-1.0987449875399766,0.5864006003311035,3,3,0.15274378855909468,0.5114671060558635
MMP1662,xs,0.07008358223913375,0.1318809135547574,-0.06179733131562365,2,3,0.9379771461817177,0.9731638558455549
MMP1663,xs,0.9710025440192313,1.1406464897093942,-0.16964394569016295,2,2,0.922280982198724,0.9656909464591406
MMP1666,xs,-1.659676263213217,-1.3127988085683935,-0.34687745464482345,3,2,0.7288718037626492,0.8851692791082042
MMP1668,xs,-0.44055515820203217,-0.786414920179745,0.34585976197771284,3,3,0.7757517249071385,0.9071948778200086
MMP1670,xs,-0.2113473360356312,-1.371773059622873,1.1604257235872417,3,3,0.2447664924629619,0.6030692049332739
MMP1671,xs,-0.5450270678003113,-2.5347857526542685,1.9897586848539572,2,3,0.041439363198303825,0.36509971521511836
MMP1679,xs,-0.2175801966448635,0.6035600800074442,-0.8211402766523077,2,3,0.3642770911827354,0.6833725276451315
MMP1680,xs,2.134348862883216,0.603560079634646,1.5307887832485703,1,3,,
MMP1681,xs,0.968203990033064,-1.6480690863211194,2.6162730763541835,3,3,0.010581288039351253,0.27496318272309106
MMP1686,xs,-0.8143475332923776,-0.2014524195300437,-0.612895113762334,3,3,0.30736001162676047,0.6439924053132123
MMP1690,xs,0.25598925015868496,0.9522989248700734,-0.6963096747113884,2,1,,
MMP1691,xs,-0.227523000371781,-2.7553784531285923,2.5278554527568113,3,3,0.009188854584082837,0.27496318272309106
MMP1692,xs,0.5776663946593499,0.07523924568812879,0.5024271489712211,2,3,0.6403722581438246,0.8364726461256621
MMP1696,xs,-0.2708476986918193,-2.0708093417970987,1.7999616431052794,3,2,0.23173742613473938,0.5903206013116519
MMP1697,xs,-0.2748525791448634,-2.9197251233405215,2.644872544195658,3,3,0.003471699693579917,0.17931297369025614
MMP1702,xs,0.22215598623238886,0.9331277399004154,-0.7109717536680266,2,2,0.5741080920641142,0.8012137520751983
MMP1704,xs,-0.026667968744648978,1.6509221493212258,-1.6775901180658748,3,1,,
MMP1707,xs,-0.24784647973058616,0.10841780390967957,-0.35626428364026574,3,3,0.10600492007930254,0.4648811461820055
MMP1711,xs,-0.22760173722403235,0.4221199078035885,-0.6497216450276209,3,3,0.10829582463905746,0.4648811461820055
MMP1712,xs,-0.24007324083405113,0.6453703106178508,-0.8854435514519019,3,3,0.06109324457308498,0.3970200967974361
MMP1716,xs,-0.8126769334152296,-0.2755832277225949,-0.5370937056926347,3,3,0.11539965234692152,0.4698882634417508
MMP1720,xs,0.5295923980782384,2.194288390380839,-1.6646959923026006,3,2,0.15079475820734511,0.5100120851233052
MMP1721,xs,1.660402735977969,1.3133210858101416,0.3470816501678273,3,3,0.727323214337766,0.8844835068831124
