Gene names (ordered locus ),growth_rate,bio_rep,tech_rep,value,Anabolism/Catabolism,Assigned functional subsystem,Annotation (Uniprot),Automatic classification (RAST),Present in dataset
MMP0629,exp,3,,0.535238651,Other,Other/unassigned,Conserved hypothetical archaeal protein,- none -,yes
MMP0630,i,1,,0.555685056,Other,Transport,Ferrous iron transporter (GTP-binding),- none -,yes
MMP0630,f,1,,1.967123288,Other,Transport,Ferrous iron transporter (GTP-binding),- none -,yes
MMP0630,f,2,,3.767692852,Other,Transport,Ferrous iron transporter (GTP-binding),- none -,yes
MMP0630,f,3,,3.107923498,Other,Transport,Ferrous iron transporter (GTP-binding),- none -,yes
MMP0630,exp,1,,0.833000907,Other,Transport,Ferrous iron transporter (GTP-binding),- none -,yes
MMP0630,exp,2,,0.812738077,Other,Transport,Ferrous iron transporter (GTP-binding),- none -,yes
MMP0632,exp,3,,0.0,Other,Other/unassigned,ATP/GTP-binding site motif A (P-loop),- none -,yes
MMP0633,xs,1,,1.084845768,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,xs,2,,0.721658031,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,xs,3,,1.451215154,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,i,1,,1.111370112,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,i,2,,1.341650809,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,i,3,,1.143008195,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,f,1,,0.721278539,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,f,2,,0.890545583,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,f,3,,0.55942623,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,exp,1,,0.512615943,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,exp,2,,0.650190462,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0633,exp,3,,0.695810246,Other,Stress,Rubrerythrin,Oxidative stress; <br>Rubrerythrin,yes
MMP0635,i,3,,0.447264076,Anabolism,DNA metabolism/cell division,ABC transporter:ATPase subunit,Bacterial Cell Division,yes
MMP0636,xs,1,,3.140343011,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0636,i,1,,2.222740223,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0636,i,3,,3.130848533,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0636,f,1,,2.62283105,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0636,f,2,,5.274769992,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0636,f,3,,1.657559199,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0636,exp,1,,0.416500453,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0636,exp,2,,0.812738077,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0636,exp,3,,0.802857976,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0638,xs,3,,3.224922563,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0638,f,2,,6.028308563,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0638,exp,2,,1.625476155,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0639,f,2,,1.507077141,Anabolism,Ribosome,50S ribosomal protein L24e,Ribosome,yes
MMP0640,xs,1,,0.418712401,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,xs,2,,0.432994819,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,xs,3,,0.537487094,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,i,1,,0.476301476,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,i,2,,0.354934076,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,i,3,,0.372720063,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,f,1,,0.655707763,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,f,2,,0.627948809,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,f,3,,0.8287796,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,exp,1,,0.833000907,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,exp,2,,0.722433846,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0640,exp,3,,1.070477302,Anabolism,Ribosome,30S ribosomal protein S28e,Ribosome,yes
MMP0641,xs,1,,0.570971456,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,xs,2,,0.270621762,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,xs,3,,0.45686403,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,i,1,,0.530426644,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,i,2,,0.596289248,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,i,3,,0.53112609,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,f,1,,0.552174958,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,f,2,,0.620561176,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,f,3,,0.717213115,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,exp,1,,0.721934119,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,exp,2,,0.600719448,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0641,exp,3,,0.994014637,Anabolism,Ribosome,50S ribosomal protein L7Ae (Ribonuclease P protein component Rpp38) (RNase P component Rpp38) (EC 3.1.26.5) (Ribosomal protein L8e),Ribosome,yes
MMP0645,xs,1,,1.465493405,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,xs,2,,3.608290155,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,xs,3,,1.160972123,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,i,1,,1.944897695,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,i,2,,1.325087218,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,i,3,,1.11816019,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,f,1,,0.327853881,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,f,2,,0.0,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,f,3,,0.932377049,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,exp,1,,1.24950136,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,exp,2,,0.928843516,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0645,exp,3,,0.917551973,Anabolism,TCA cycle,Malate dehydrogenase (EC 1.1.1.299),Serine-glyoxylate cycle; <br>Incomplete reductive TCA cycle,yes
MMP0649,xs,1,,0.0,Other,Other/unassigned,Carbamoyltransferase,- none -,yes
MMP0650,xs,1,,0.711811082,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,xs,2,,2.525803108,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,xs,3,,0.967476769,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,i,1,,1.049627328,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,i,2,,1.159451316,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,i,3,,1.416336241,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,f,1,,0.947133435,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,f,2,,0.904246285,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,f,3,,0.745901639,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,exp,1,,0.681546197,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,exp,2,,1.08365077,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0650,exp,3,,0.926374588,Anabolism,Amino acid biosynthesis,Acetolactate synthase (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,xs,1,,0.942102903,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,xs,2,,1.443316062,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,xs,3,,1.934953538,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,i,1,,0.555685056,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,i,2,,1.490723121,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,i,3,,1.341792228,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,f,1,,0.655707762,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,f,2,,0.0,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,f,3,,1.864754099,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,exp,1,,0.416500453,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,exp,2,,2.438214232,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0651,exp,3,,2.408573927,Anabolism,Amino acid biosynthesis,Acetohydroxyacid synthase small subunit (EC 2.2.1.6),Amino acid biosynthesis,yes
MMP0654,xs,1,,0.753682323,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,xs,2,,0.517711196,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,xs,3,,0.795480899,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,i,1,,0.517361948,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,i,2,,0.445503461,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,i,3,,0.490547696,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,f,1,,0.51227169,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,f,2,,0.866569356,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,f,3,,0.687014668,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,exp,1,,0.833000907,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,exp,2,,0.939728402,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0654,exp,3,,0.739474452,Anabolism,Amino acid biosynthesis,Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I),Amino acid biosynthesis,yes
MMP0656,xs,1,,2.198240107,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0656,xs,3,,4.514891588,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0656,i,1,,3.889795391,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0656,f,1,,1.967123288,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0656,exp,2,,0.270912692,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0656,exp,3,,0.802857976,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0657,xs,1,,0.538344516,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,xs,2,,0.721658031,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,xs,3,,0.644984513,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,i,1,,0.555685056,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,i,2,,0.496907707,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,i,3,,0.894528152,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,f,1,,0.562035225,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,f,2,,0.627948809,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,f,3,,0.725182149,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,exp,1,,0.520625567,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,exp,2,,0.677281731,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0657,exp,3,,1.00357247,Other,Other/unassigned,UPF0237 protein MMP0657,- none -,yes
MMP0658,xs,1,,1.452408643,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,xs,2,,3.103129533,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,xs,3,,1.64177876,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,i,1,,1.049627328,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,i,2,,1.269875251,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,i,3,,1.277897361,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,f,1,,1.573698631,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,f,2,,1.80849257,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,f,3,,1.864754098,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,exp,1,,1.666001814,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,exp,2,,1.029468231,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0658,exp,3,,1.459741775,Anabolism,Other/unassigned,MoaA/nifB/pqqE family,Nitrogen fixation,yes
MMP0659,exp,2,,0.0,Other,Other/unassigned,Peptidase U32 (EC 3.4.-.-),- none -,yes
MMP0664,f,2,,0.75353857,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0666,xs,1,,1.256137204,Other,Transport,Na+/Pi-cotransporter related protein,"NhaA, NhaD and Sodium-dependent phosphate transporters; <br>Phosphate metabolism",yes
MMP0666,xs,3,,1.289969025,Other,Transport,Na+/Pi-cotransporter related protein,"NhaA, NhaD and Sodium-dependent phosphate transporters; <br>Phosphate metabolism",yes
MMP0666,i,1,,0.277842528,Other,Transport,Na+/Pi-cotransporter related protein,"NhaA, NhaD and Sodium-dependent phosphate transporters; <br>Phosphate metabolism",yes
MMP0666,f,1,,1.748554033,Other,Transport,Na+/Pi-cotransporter related protein,"NhaA, NhaD and Sodium-dependent phosphate transporters; <br>Phosphate metabolism",yes
MMP0666,f,2,,1.255897617,Other,Transport,Na+/Pi-cotransporter related protein,"NhaA, NhaD and Sodium-dependent phosphate transporters; <br>Phosphate metabolism",yes
MMP0666,f,3,,1.450364298,Other,Transport,Na+/Pi-cotransporter related protein,"NhaA, NhaD and Sodium-dependent phosphate transporters; <br>Phosphate metabolism",yes
MMP0666,exp,1,,1.110667876,Other,Transport,Na+/Pi-cotransporter related protein,"NhaA, NhaD and Sodium-dependent phosphate transporters; <br>Phosphate metabolism",yes
MMP0666,exp,2,,0.541825385,Other,Transport,Na+/Pi-cotransporter related protein,"NhaA, NhaD and Sodium-dependent phosphate transporters; <br>Phosphate metabolism",yes
MMP0666,exp,3,,0.401428988,Other,Transport,Na+/Pi-cotransporter related protein,"NhaA, NhaD and Sodium-dependent phosphate transporters; <br>Phosphate metabolism",yes
MMP0667,xs,1,,0.628068602,Anabolism,Ribosome,30S ribosomal protein S2,Ribosome,yes
MMP0667,xs,2,,0.47477502,Anabolism,Ribosome,30S ribosomal protein S2,Ribosome,yes
MMP0667,xs,3,,0.510612739,Anabolism,Ribosome,30S ribosomal protein S2,Ribosome,yes
MMP0667,i,1,,0.555685056,Anabolism,Ribosome,30S ribosomal protein S2,Ribosome,yes
MMP0667,i,2,,0.496907707,Anabolism,Ribosome,30S ribosomal protein S2,Ribosome,yes
MMP0667,i,3,,0.350032755,Anabolism,Ribosome,30S ribosomal protein S2,Ribosome,yes
