Gene names (ordered locus ),growth_rate,bio_rep,tech_rep,value,Anabolism/Catabolism,Assigned functional subsystem,Annotation (Uniprot),Automatic classification (RAST),Present in dataset
MMP0020,xs,3.0,1,0.511,Other,Transport,Putative nickel-responsive regulator,Transport of Nickel and Cobalt,yes
MMP0020,xs,3.0,2,0.533,Other,Transport,Putative nickel-responsive regulator,Transport of Nickel and Cobalt,yes
MMP0020,xs,3.0,3,0.573,Other,Transport,Putative nickel-responsive regulator,Transport of Nickel and Cobalt,yes
MMP0023,exp,,1,1.242,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,exp,,2,1.011,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,exp,,3,1.051,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,f,2.0,2,0.378,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,f,2.0,3,0.363,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,f,3.0,1,0.545,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,f,3.0,2,1.052,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,f,3.0,3,1.021,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,m,3.0,1,0.93,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,m,3.0,2,0.5,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,m,3.0,3,1.124,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,s,1.0,2,0.768,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,s,1.0,3,0.629,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,s,2.0,1,0.609,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,s,2.0,3,0.35,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,s,3.0,1,1.135,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,s,3.0,2,1.368,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,s,3.0,3,0.928,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,xs,1.0,1,1.104,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,xs,1.0,2,1.229,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,xs,1.0,3,1.291,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,xs,2.0,1,0.871,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0023,xs,2.0,2,0.724,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,exp,,1,1.004,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,exp,,2,0.955,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,exp,,3,1.14,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,f,1.0,1,0.736,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,f,1.0,2,0.686,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,f,1.0,3,0.845,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,f,2.0,1,0.334,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,f,2.0,2,0.789,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,f,2.0,3,0.683,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,f,3.0,1,0.648,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,f,3.0,2,0.731,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,f,3.0,3,0.753,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,m,1.0,1,0.591,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,m,1.0,2,0.402,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,m,1.0,3,0.533,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,m,2.0,1,0.525,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,m,2.0,2,0.567,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,m,2.0,3,0.121,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,m,3.0,1,0.633,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,m,3.0,2,0.746,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,m,3.0,3,0.572,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,s,1.0,1,0.557,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,s,1.0,2,0.555,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,s,1.0,3,0.585,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,s,2.0,1,0.572,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,s,2.0,2,0.58,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,s,2.0,3,0.613,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,s,3.0,1,0.693,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,s,3.0,2,0.686,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,s,3.0,3,0.65,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,xs,1.0,1,1.046,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,xs,1.0,2,1.69,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,xs,1.0,3,1.734,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,xs,2.0,1,0.713,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,xs,2.0,2,0.657,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,xs,2.0,3,0.713,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,xs,3.0,1,2.278,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,xs,3.0,2,0.728,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0025,xs,3.0,3,1.745,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0030,m,2.0,1,1.135,Anabolism,DNA metabolism/cell division,DNA replication protein MCM family putative,DNA replication,yes
MMP0030,s,2.0,1,0.303,Anabolism,DNA metabolism/cell division,DNA replication protein MCM family putative,DNA replication,yes
MMP0030,xs,1.0,1,2.085,Anabolism,DNA metabolism/cell division,DNA replication protein MCM family putative,DNA replication,yes
MMP0030,xs,1.0,3,3.035,Anabolism,DNA metabolism/cell division,DNA replication protein MCM family putative,DNA replication,yes
MMP0030,xs,2.0,1,4.705,Anabolism,DNA metabolism/cell division,DNA replication protein MCM family putative,DNA replication,yes
MMP0030,xs,2.0,2,4.649,Anabolism,DNA metabolism/cell division,DNA replication protein MCM family putative,DNA replication,yes
MMP0030,xs,2.0,3,2.699,Anabolism,DNA metabolism/cell division,DNA replication protein MCM family putative,DNA replication,yes
MMP0030,xs,3.0,3,5.581,Anabolism,DNA metabolism/cell division,DNA replication protein MCM family putative,DNA replication,yes
MMP0033,f,3.0,3,3.019,Catabolism,Methanogenesis,LysR family member,Methanogenesis,yes
MMP0033,m,2.0,3,0.134,Catabolism,Methanogenesis,LysR family member,Methanogenesis,yes
MMP0033,m,3.0,2,1.838,Catabolism,Methanogenesis,LysR family member,Methanogenesis,yes
MMP0033,m,3.0,3,1.018,Catabolism,Methanogenesis,LysR family member,Methanogenesis,yes
MMP0033,s,3.0,3,0.976,Catabolism,Methanogenesis,LysR family member,Methanogenesis,yes
MMP0033,xs,1.0,1,1.459,Catabolism,Methanogenesis,LysR family member,Methanogenesis,yes
MMP0033,xs,1.0,2,2.767,Catabolism,Methanogenesis,LysR family member,Methanogenesis,yes
MMP0033,xs,1.0,3,2.05,Catabolism,Methanogenesis,LysR family member,Methanogenesis,yes
MMP0033,xs,2.0,1,0.991,Catabolism,Methanogenesis,LysR family member,Methanogenesis,yes
MMP0034,exp,,1,0.723,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,exp,,3,0.825,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,f,1.0,2,0.16,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,f,1.0,3,0.806,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,f,2.0,1,0.714,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,f,2.0,2,0.904,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,f,3.0,1,0.685,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,f,3.0,3,0.661,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,m,1.0,1,2.886,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,m,1.0,3,0.802,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,m,2.0,1,0.966,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,m,2.0,2,0.732,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,m,2.0,3,1.985,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,m,3.0,3,0.72,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,s,1.0,1,3.377,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,s,1.0,2,0.616,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,s,1.0,3,0.67,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,s,2.0,1,0.957,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,s,2.0,2,0.775,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,s,2.0,3,1.11,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,s,3.0,1,1.046,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,s,3.0,2,1.078,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,s,3.0,3,0.906,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,xs,1.0,1,1.105,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,xs,1.0,2,0.946,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,xs,1.0,3,1.447,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,xs,3.0,1,1.086,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,xs,3.0,2,0.936,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0034,xs,3.0,3,0.927,Anabolism,Miscellaneous biosynthesis,GTP cyclohydrolase MptA (EC 3.5.4.39) (GTP cyclohydrolase IV),Queuosine-Archaeosine Biosynthesis,yes
MMP0038,f,1.0,1,0.641,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0038,f,3.0,2,0.085,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0038,f,3.0,3,0.202,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0038,m,3.0,3,1.152,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0038,s,1.0,2,0.819,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0038,s,3.0,1,0.722,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0038,s,3.0,2,0.175,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0038,xs,1.0,3,0.943,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0038,xs,2.0,1,0.923,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0038,xs,2.0,2,0.32,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0038,xs,2.0,3,0.169,Other,Other/unassigned,Uncharacterized protein,Widespread colonization island,yes
MMP0039,f,1.0,1,1.076,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,f,1.0,2,0.917,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,f,2.0,2,1.17,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,f,2.0,3,1.631,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,f,3.0,2,1.348,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,f,3.0,3,1.17,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,m,1.0,1,1.411,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,m,1.0,2,1.251,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,m,2.0,1,1.848,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,m,3.0,1,1.05,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,m,3.0,3,1.388,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,s,1.0,1,2.373,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,s,1.0,2,2.076,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,s,1.0,3,2.475,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,s,2.0,1,2.246,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,s,2.0,3,2.016,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,s,3.0,1,1.662,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,s,3.0,2,1.54,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,s,3.0,3,1.873,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,xs,2.0,1,1.197,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,xs,3.0,1,2.139,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0039,xs,3.0,2,1.11,Catabolism,Methanogenesis,Uncharacterized protein,Methanogenesis,yes
MMP0040,f,1.0,1,0.585,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,f,1.0,2,0.477,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,f,1.0,3,2.125,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,f,2.0,1,1.226,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,f,2.0,2,1.127,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,f,2.0,3,1.086,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,f,3.0,1,0.973,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,f,3.0,2,0.503,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,f,3.0,3,1.177,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,m,1.0,1,1.542,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,m,1.0,2,0.605,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,m,1.0,3,2.908,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,m,2.0,1,2.983,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,m,2.0,2,1.024,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,m,2.0,3,1.703,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,m,3.0,1,0.317,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,m,3.0,3,1.42,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,s,1.0,1,2.207,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,s,1.0,2,2.346,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,s,1.0,3,1.991,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,s,2.0,1,2.005,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,s,2.0,2,2.02,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,s,2.0,3,1.585,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,s,3.0,1,0.87,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,s,3.0,2,1.953,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,s,3.0,3,1.338,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,xs,1.0,1,0.489,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,xs,1.0,2,1.178,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,xs,1.0,3,1.956,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,xs,2.0,1,2.744,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,xs,2.0,2,0.259,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,xs,2.0,3,2.756,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,xs,3.0,1,2.483,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0040,xs,3.0,2,9.969,Other,Other/unassigned,Type II secretion system protein putative subunit 1,Inteins; <br>Inteins,yes
MMP0041,exp,,1,1.323,Anabolism,RNA modification/replication,Transcription initiation factor IIB (TFIIB),Inteins; <br>RNA polymerase archaeal initiation factors,yes
MMP0041,exp,,2,1.372,Anabolism,RNA modification/replication,Transcription initiation factor IIB (TFIIB),Inteins; <br>RNA polymerase archaeal initiation factors,yes
MMP0041,exp,,3,1.569,Anabolism,RNA modification/replication,Transcription initiation factor IIB (TFIIB),Inteins; <br>RNA polymerase archaeal initiation factors,yes
MMP0041,f,1.0,1,0.872,Anabolism,RNA modification/replication,Transcription initiation factor IIB (TFIIB),Inteins; <br>RNA polymerase archaeal initiation factors,yes
MMP0041,f,1.0,2,0.845,Anabolism,RNA modification/replication,Transcription initiation factor IIB (TFIIB),Inteins; <br>RNA polymerase archaeal initiation factors,yes
